,message length,k,rep,tau fact.,order
677,0.7907697156825393,10,42,0.1,2
678,0.7572711594133218,10,42,0.1,3
679,0.7107085653459544,10,42,0.1,4
680,5.558970858144409,10,42,1.0,1
681,3.8743969723427796,10,42,1.0,2
682,3.3825418563217875,10,42,1.0,3
683,3.165149022113648,10,42,1.0,4
684,5.704957042734929,10,42,10.0,1
685,5.70453527796232,10,42,10.0,2
686,5.7039221026546345,10,42,10.0,3
687,5.702610009462169,10,42,10.0,4
688,0.012685457443442839,10,43,0.01,1
689,0.010598166219014656,10,43,0.01,2
690,0.010747585085096024,10,43,0.01,3
691,0.013361006409538412,10,43,0.01,4
692,1.072022011313291,10,43,0.1,1
693,1.0283068658730228,10,43,0.1,2
694,0.9721587230749147,10,43,0.1,3
695,0.9024427536370228,10,43,0.1,4
696,5.971387190435605,10,43,1.0,1
697,4.158694090060385,10,43,1.0,2
698,3.587265285441095,10,43,1.0,3
699,3.3377256978872736,10,43,1.0,4
700,5.704562055051444,10,43,10.0,1
701,5.704274622919571,10,43,10.0,2
702,5.703869573000712,10,43,10.0,3
703,5.703000397067282,10,43,10.0,4
704,0.01516229927217227,10,44,0.01,1
705,0.011987193019109655,10,44,0.01,2
706,0.01192917408333444,10,44,0.01,3
707,0.015674008097606773,10,44,0.01,4
708,1.0392762493656187,10,44,0.1,1
709,0.962926231443569,10,44,0.1,2
710,0.8788675811693557,10,44,0.1,3
711,0.7853865373452189,10,44,0.1,4
712,6.195629179584444,10,44,1.0,1
713,4.26200586802931,10,44,1.0,2
714,3.60666479469092,10,44,1.0,3
715,3.3128861030570893,10,44,1.0,4
716,5.704814362563434,10,44,10.0,1
717,5.70444578649269,10,44,10.0,2
718,5.703912942936914,10,44,10.0,3
719,5.7028123049986235,10,44,10.0,4
720,0.012452163588063694,10,45,0.01,1
721,0.009802368202954775,10,45,0.01,2
722,0.009621314201113826,10,45,0.01,3
723,0.012541570528033397,10,45,0.01,4
724,0.9112255191320685,10,45,0.1,1
725,0.8572972968818756,10,45,0.1,2
726,0.8001072498449555,10,45,0.1,3
727,0.7361221396543103,10,45,0.1,4
728,5.944302686186695,10,45,1.0,1
729,4.091965631128285,10,45,1.0,2
730,3.488719981255378,10,45,1.0,3
731,3.2147259158712043,10,45,1.0,4
732,5.704747718582549,10,45,10.0,1
733,5.704407024499702,10,45,10.0,2
734,5.703902984951704,10,45,10.0,3
735,5.702826867388358,10,45,10.0,4
736,0.014316719004844807,10,46,0.01,1
737,0.011444565191874303,10,46,0.01,2
738,0.011437822739654734,10,46,0.01,3
739,0.015042345364266296,10,46,0.01,4
740,0.9823135242406529,10,46,0.1,1
741,0.9229173928731056,10,46,0.1,2
742,0.8481576392187042,10,46,0.1,3
743,0.7685103417651007,10,46,0.1,4
744,6.205628478697196,10,46,1.0,1
745,4.263534257462197,10,46,1.0,2
746,3.6042013498280214,10,46,1.0,3
747,3.3122393357663613,10,46,1.0,4
748,5.704559680279431,10,46,10.0,1
749,5.7042778108406695,10,46,10.0,2
750,5.703877528678124,10,46,10.0,3
751,5.703027390343254,10,46,10.0,4
752,0.016393608961713345,10,47,0.01,1
753,0.013279794215053289,10,47,0.01,2
754,0.013262887029633406,10,47,0.01,3
755,0.017094117466336378,10,47,0.01,4
756,1.1892541763083009,10,47,0.1,1
757,1.1265318226287773,10,47,0.1,2
758,1.0330538245363776,10,47,0.1,3
759,0.9267655125644723,10,47,0.1,4
760,6.133546663288177,10,47,1.0,1
761,4.281482140485717,10,47,1.0,2
762,3.653202518018263,10,47,1.0,3
763,3.371777758022998,10,47,1.0,4
764,5.704489307571774,10,47,10.0,1
765,5.704253719499688,10,47,10.0,2
766,5.703875328151941,10,47,10.0,3
767,5.703077532150843,10,47,10.0,4
768,0.013042106019078325,10,48,0.01,1
769,0.010423857113952145,10,48,0.01,2
770,0.010300928566891937,10,48,0.01,3
771,0.013596637327801808,10,48,0.01,4
772,0.8972210874292617,10,48,0.1,1
773,0.844364710190577,10,48,0.1,2
774,0.7912716968140606,10,48,0.1,3
775,0.7193624025469774,10,48,0.1,4
776,6.081429941874983,10,48,1.0,1
777,4.12739949011781,10,48,1.0,2
778,3.4939565744127346,10,48,1.0,3
779,3.2095046087484635,10,48,1.0,4
780,5.704479094164975,10,48,10.0,1
781,5.704238967002048,10,48,10.0,2
782,5.703875080840808,10,48,10.0,3
783,5.703080446169287,10,48,10.0,4
784,0.015983902819063166,10,49,0.01,1
785,0.012545649230689135,10,49,0.01,2
786,0.012557927618959389,10,49,0.01,3
787,0.01669276896206906,10,49,0.01,4
788,1.0662752149671948,10,49,0.1,1
789,0.9834122000782528,10,49,0.1,2
790,0.8852689163701141,10,49,0.1,3
791,0.7852131373022795,10,49,0.1,4
792,6.227140466625835,10,49,1.0,1
793,4.329594009055045,10,49,1.0,2
794,3.6353533648301832,10,49,1.0,3
795,3.320101679124487,10,49,1.0,4
796,5.704436492168307,10,49,10.0,1
797,5.704189140597455,10,49,10.0,2
798,5.703860568725476,10,49,10.0,3
799,5.703144509723019,10,49,10.0,4
800,0.012851831324355396,10,50,0.01,1
801,0.010316615802894006,10,50,0.01,2
802,0.010105695969315836,10,50,0.01,3
803,0.013306643577124078,10,50,0.01,4
804,0.9380658574097054,10,50,0.1,1
805,0.9001058530536039,10,50,0.1,2
806,0.8402286840781514,10,50,0.1,3
807,0.7588824202509015,10,50,0.1,4
808,5.903610778663838,10,50,1.0,1
809,4.075533509113308,10,50,1.0,2
810,3.502025526487973,10,50,1.0,3
811,3.2486159614971624,10,50,1.0,4
812,5.704768815324239,10,50,10.0,1
813,5.70442800352598,10,50,10.0,2
814,5.703906519561086,10,50,10.0,3
815,5.702795354800974,10,50,10.0,4
816,0.018662527403067182,10,51,0.01,1
817,0.015296075646286078,10,51,0.01,2
818,0.015123960037070823,10,51,0.01,3
819,0.019108347659601677,10,51,0.01,4
820,1.3725589396560554,10,51,0.1,1
821,1.3075985340373026,10,51,0.1,2
822,1.2119382038664952,10,51,0.1,3
823,1.083478202438613,10,51,0.1,4
824,6.313490020944557,10,51,1.0,1
825,4.45157701792572,10,51,1.0,2
826,3.785015757182049,10,51,1.0,3
827,3.4784852589737167,10,51,1.0,4
828,5.704412611207449,10,51,10.0,1
829,5.70417450451295,10,51,10.0,2
830,5.703853565454419,10,51,10.0,3
831,5.703170925969364,10,51,10.0,4
832,0.0202785837984912,10,52,0.01,1
833,0.016483029998284448,10,52,0.01,2
834,0.01670574412283523,10,52,0.01,3
835,0.021148033803946475,10,52,0.01,4
836,1.4391734040783,10,52,0.1,1
837,1.3422189369232231,10,52,0.1,2
838,1.2087689878820973,10,52,0.1,3
839,1.073678173692179,10,52,0.1,4
840,6.562263658711399,10,52,1.0,1
841,4.674441398232949,10,52,1.0,2
842,3.9252839694669275,10,52,1.0,3
843,3.5745233963589573,10,52,1.0,4
844,5.7043331302152955,10,52,10.0,1
845,5.704096334418672,10,52,10.0,2
846,5.703835147145563,10,52,10.0,3
847,5.703272491156626,10,52,10.0,4
848,0.016358970825932635,10,53,0.01,1
849,0.013029690965211125,10,53,0.01,2
850,0.013133768369965763,10,53,0.01,3
851,0.016754853036182737,10,53,0.01,4
852,1.2153927109894314,10,53,0.1,1
853,1.132820877139174,10,53,0.1,2
854,1.0411277997146402,10,53,0.1,3
855,0.9383928855091339,10,53,0.1,4
856,6.08144273858807,10,53,1.0,1
857,4.254975334747495,10,53,1.0,2
858,3.641519311563361,10,53,1.0,3
859,3.3731965998175286,10,53,1.0,4
860,5.704504537054747,10,53,10.0,1
861,5.704228053792413,10,53,10.0,2
862,5.703864641068424,10,53,10.0,3
863,5.703066243654062,10,53,10.0,4
864,0.013707135477149593,10,54,0.01,1
865,0.010832466713965051,10,54,0.01,2
866,0.010948553463589266,10,54,0.01,3
867,0.014180281363675107,10,54,0.01,4
868,1.0415551906143095,10,54,0.1,1
869,0.9557138220828727,10,54,0.1,2
870,0.8809088737943229,10,54,0.1,3
871,0.8061302194548325,10,54,0.1,4
872,5.927041046442414,10,54,1.0,1
873,4.111798850005117,10,54,1.0,2
874,3.5252991492646615,10,54,1.0,3
875,3.2620503047787053,10,54,1.0,4
876,5.704654371932819,10,54,10.0,1
877,5.7043533852284405,10,54,10.0,2
878,5.703895656650282,10,54,10.0,3
879,5.702904035742763,10,54,10.0,4
880,0.01208248161025928,10,55,0.01,1
881,0.009582186321953722,10,55,0.01,2
882,0.009599627279607933,10,55,0.01,3
883,0.01267792321271699,10,55,0.01,4
884,0.881743153105639,10,55,0.1,1
885,0.826556019482787,10,55,0.1,2
886,0.7712590298230377,10,55,0.1,3
887,0.7089374034356251,10,55,0.1,4
888,5.86755260073607,10,55,1.0,1
889,4.025466185765217,10,55,1.0,2
890,3.4341975612473146,10,55,1.0,3
891,3.1642394682550505,10,55,1.0,4
892,5.704743482747435,10,55,10.0,1
893,5.7044358863111535,10,55,10.0,2
894,5.7039180208676745,10,55,10.0,3
895,5.702808361048476,10,55,10.0,4
896,0.016955095415960922,10,56,0.01,1
897,0.013174273706918945,10,56,0.01,2
898,0.013439752927658677,10,56,0.01,3
899,0.01765946722047751,10,56,0.01,4
900,1.1555747264333762,10,56,0.1,1
901,1.056831791079943,10,56,0.1,2
902,0.9407962536871197,10,56,0.1,3
903,0.8445797461633591,10,56,0.1,4
904,6.346185872272558,10,56,1.0,1
905,4.356208897275316,10,56,1.0,2
906,3.6371411378214455,10,56,1.0,3
907,3.3144080114710714,10,56,1.0,4
908,5.704403194994883,10,56,10.0,1
909,5.704179478938773,10,56,10.0,2
910,5.703859401294668,10,56,10.0,3
911,5.7031776998655666,10,56,10.0,4
912,0.014972211219303732,10,57,0.01,1
913,0.011765724028200836,10,57,0.01,2
914,0.01167058744255711,10,57,0.01,3
915,0.015655181058274792,10,57,0.01,4
916,1.0055468634397011,10,57,0.1,1
917,0.938145829658915,10,57,0.1,2
918,0.8533629438042735,10,57,0.1,3
919,0.7567158580533526,10,57,0.1,4
920,6.012152674507519,10,57,1.0,1
921,4.144143966935593,10,57,1.0,2
922,3.531264660118357,10,57,1.0,3
923,3.2574867971378794,10,57,1.0,4
924,5.704591341239005,10,57,10.0,1
925,5.704314248022219,10,57,10.0,2
926,5.703890091883663,10,57,10.0,3
927,5.702969733196754,10,57,10.0,4
928,0.01274442700090927,10,58,0.01,1
929,0.010214134104705001,10,58,0.01,2
930,0.01044023766514788,10,58,0.01,3
931,0.01342858804893865,10,58,0.01,4
932,0.998628293854487,10,58,0.1,1
933,0.9342897778724668,10,58,0.1,2
934,0.8696329213842393,10,58,0.1,3
935,0.8033303010640962,10,58,0.1,4
936,6.023754287085547,10,58,1.0,1
937,4.115223349034885,10,58,1.0,2
938,3.5127968768383386,10,58,1.0,3
939,3.2420645492427775,10,58,1.0,4
940,5.704713627696492,10,58,10.0,1
941,5.704408878620477,10,58,10.0,2
942,5.703908581443987,10,58,10.0,3
943,5.702862335238852,10,58,10.0,4
944,0.013996061992529316,10,59,0.01,1
945,0.011253457534894812,10,59,0.01,2
946,0.01135920854984993,10,59,0.01,3
947,0.014761035637277153,10,59,0.01,4
948,1.0594091448240108,10,59,0.1,1
949,0.986844669487229,10,59,0.1,2
950,0.9097678556207072,10,59,0.1,3
951,0.8288292199458951,10,59,0.1,4
952,5.927488477526145,10,59,1.0,1
953,4.13809124199547,10,59,1.0,2
954,3.541593951142241,10,59,1.0,3
955,3.272990321102915,10,59,1.0,4
956,5.7046820071558475,10,59,10.0,1
957,5.704362416978765,10,59,10.0,2
958,5.703894811161768,10,59,10.0,3
959,5.702884422006281,10,59,10.0,4
960,0.010666293544660333,10,60,0.01,1
961,0.008410539598356019,10,60,0.01,2
962,0.008285593364948511,10,60,0.01,3
963,0.011000816251780954,10,60,0.01,4
964,0.7421857512081698,10,60,0.1,1
965,0.6978508260920904,10,60,0.1,2
966,0.6626009685172235,10,60,0.1,3
967,0.6192033935050105,10,60,0.1,4
968,5.910114566742559,10,60,1.0,1
969,4.012660923081576,10,60,1.0,2
970,3.4108732141111777,10,60,1.0,3
971,3.1361319354649715,10,60,1.0,4
972,5.704822367304978,10,60,10.0,1
973,5.7044844810798505,10,60,10.0,2
974,5.703928270336337,10,60,10.0,3
975,5.702744791947501,10,60,10.0,4
976,0.013358221288532781,10,61,0.01,1
977,0.010702929604094821,10,61,0.01,2
978,0.010825511114892114,10,61,0.01,3
979,0.013876265600142546,10,61,0.01,4
980,1.0445855148626577,10,61,0.1,1
981,0.9820743645697395,10,61,0.1,2
982,0.9144612089457107,10,61,0.1,3
983,0.8388379021697467,10,61,0.1,4
984,5.891468780289625,10,61,1.0,1
985,4.093378347061737,10,61,1.0,2
986,3.53441048708584,10,61,1.0,3
987,3.288657483543237,10,61,1.0,4
988,5.704879166255205,10,61,10.0,1
989,5.704489789418033,10,61,10.0,2
990,5.703915269976697,10,61,10.0,3
991,5.70269782760912,10,61,10.0,4
992,0.013173822647243235,10,62,0.01,1
993,0.010580261390505673,10,62,0.01,2
994,0.010550863445276877,10,62,0.01,3
995,0.01361415074733685,10,62,0.01,4
996,0.9973763187045326,10,62,0.1,1
997,0.9464301195026894,10,62,0.1,2
998,0.8786754608251673,10,62,0.1,3
999,0.8027461964808609,10,62,0.1,4
1000,6.056435513452147,10,62,1.0,1
1001,4.163859312374983,10,62,1.0,2
1002,3.544895465655977,10,62,1.0,3
1003,3.281085027530324,10,62,1.0,4
1004,5.70451874254449,10,62,10.0,1
1005,5.704278681003341,10,62,10.0,2
1006,5.703883566224815,10,62,10.0,3
1007,5.703048017118485,10,62,10.0,4
1008,0.014055014748320969,10,63,0.01,1
1009,0.011424827696639736,10,63,0.01,2
1010,0.011522961839538074,10,63,0.01,3
1011,0.014837318703545321,10,63,0.01,4
1012,1.046734101162,10,63,0.1,1
1013,0.9949220009894473,10,63,0.1,2
1014,0.9251378274913774,10,63,0.1,3
1015,0.8394155190628743,10,63,0.1,4
1016,6.137937037918546,10,63,1.0,1
1017,4.21784897062259,10,63,1.0,2
1018,3.597860454122424,10,63,1.0,3
1019,3.321500441208618,10,63,1.0,4
1020,5.70455096311613,10,63,10.0,1
1021,5.7043066829944316,10,63,10.0,2
1022,5.7038885864892,10,63,10.0,3
1023,5.703020020389556,10,63,10.0,4
1024,0.016864351550695274,10,64,0.01,1
1025,0.01382739919234033,10,64,0.01,2
1026,0.014151865799776195,10,64,0.01,3
1027,0.01786817551944342,10,64,0.01,4
1028,1.2745758176347912,10,64,0.1,1
1029,1.1952711912050755,10,64,0.1,2
1030,1.0942933249734568,10,64,0.1,3
1031,0.9966104248472725,10,64,0.1,4
1032,6.309583142876367,10,64,1.0,1
1033,4.433733394861343,10,64,1.0,2
1034,3.7383603994871666,10,64,1.0,3
1035,3.4303295057827508,10,64,1.0,4
1036,5.704380904190727,10,64,10.0,1
1037,5.70417109931088,10,64,10.0,2
1038,5.703856845595541,10,64,10.0,3
1039,5.703204705067713,10,64,10.0,4
1040,0.010862004958160412,10,65,0.01,1
1041,0.008665043969961234,10,65,0.01,2
1042,0.008780751414691933,10,65,0.01,3
1043,0.011254066090233827,10,65,0.01,4
1044,0.8332271882427996,10,65,0.1,1
1045,0.7809819213328825,10,65,0.1,2
1046,0.7381517331004591,10,65,0.1,3
1047,0.696023125741017,10,65,0.1,4
1048,5.937668138978973,10,65,1.0,1
1049,4.029500325842594,10,65,1.0,2
1050,3.432324245628243,10,65,1.0,3
1051,3.1707290472684644,10,65,1.0,4
1052,5.704627760025308,10,65,10.0,1
1053,5.704359788820241,10,65,10.0,2
1054,5.703901842379759,10,65,10.0,3
1055,5.702928694411468,10,65,10.0,4
1056,0.019086791534252766,10,66,0.01,1
1057,0.015130788001712745,10,66,0.01,2
1058,0.01512680729226362,10,66,0.01,3
1059,0.019484353731686,10,66,0.01,4
1060,1.3026412501508577,10,66,0.1,1
1061,1.207019341276133,10,66,0.1,2
1062,1.0960510213699575,10,66,0.1,3
1063,0.9770642002338121,10,66,0.1,4
1064,6.4736925437873065,10,66,1.0,1
1065,4.559962283409781,10,66,1.0,2
1066,3.79300128971914,10,66,1.0,3
1067,3.4409472219782966,10,66,1.0,4
1068,5.704340776304278,10,66,10.0,1
1069,5.704118716008817,10,66,10.0,2
1070,5.703845324088857,10,66,10.0,3
1071,5.7032599812462434,10,66,10.0,4
1072,0.012161210630412983,10,67,0.01,1
1073,0.009955027025406534,10,67,0.01,2
1074,0.010108806157006154,10,67,0.01,3
1075,0.01256268455138354,10,67,0.01,4
1076,1.0477706843481125,10,67,0.1,1
1077,1.0037551996588672,10,67,0.1,2
1078,0.9471046891099669,10,67,0.1,3
1079,0.8809422202518951,10,67,0.1,4
1080,5.863326965643768,10,67,1.0,1
1081,4.079917372982264,10,67,1.0,2
1082,3.543565121803671,10,67,1.0,3
1083,3.315423526194737,10,67,1.0,4
1084,5.704708308141517,10,67,10.0,1
1085,5.704398972256446,10,67,10.0,2
1086,5.703901167376269,10,67,10.0,3
1087,5.702854221762622,10,67,10.0,4
1088,0.0121186402903711,10,68,0.01,1
1089,0.009723807823242982,10,68,0.01,2
1090,0.009908155719103005,10,68,0.01,3
1091,0.012702151359866853,10,68,0.01,4
1092,0.9134595444773856,10,68,0.1,1
1093,0.862051041133806,10,68,0.1,2
1094,0.8140261558638738,10,68,0.1,3
1095,0.7571001907184769,10,68,0.1,4
1096,6.050488584919679,10,68,1.0,1
1097,4.157462735394257,10,68,1.0,2
1098,3.526464720679626,10,68,1.0,3
1099,3.2502753931894612,10,68,1.0,4
1100,5.704609267253012,10,68,10.0,1
1101,5.7043025548784865,10,68,10.0,2
1102,5.703881469970197,10,68,10.0,3
1103,5.7029549742913845,10,68,10.0,4
1104,0.020188319610078245,10,69,0.01,1
1105,0.01643344206327238,10,69,0.01,2
1106,0.016886996162427052,10,69,0.01,3
1107,0.02111218778398971,10,69,0.01,4
1108,1.5302756641246842,10,69,0.1,1
1109,1.4152823204288962,10,69,0.1,2
1110,1.2732859153401292,10,69,0.1,3
1111,1.1391838047279483,10,69,0.1,4
1112,6.286467096758745,10,69,1.0,1
1113,4.495607439451038,10,69,1.0,2
1114,3.8271603889806847,10,69,1.0,3
1115,3.526377867288389,10,69,1.0,4
1116,5.704453727983267,10,69,10.0,1
1117,5.704152921246503,10,69,10.0,2
1118,5.703833325962055,10,69,10.0,3
1119,5.703133307101673,10,69,10.0,4
1120,0.01168723942492818,10,70,0.01,1
1121,0.00917547574475967,10,70,0.01,2
1122,0.008950687795350527,10,70,0.01,3
1123,0.011689492397001011,10,70,0.01,4
1124,0.8296229827817386,10,70,0.1,1
1125,0.7798823950395983,10,70,0.1,2
1126,0.7322088546299965,10,70,0.1,3
1127,0.6764350612284211,10,70,0.1,4
1128,5.93997777933476,10,70,1.0,1
1129,4.087471573469848,10,70,1.0,2
1130,3.4675737028165075,10,70,1.0,3
1131,3.1851157685881986,10,70,1.0,4
1132,5.704795037086135,10,70,10.0,1
1133,5.704448821172407,10,70,10.0,2
1134,5.703916887923969,10,70,10.0,3
1135,5.7027914260706805,10,70,10.0,4
1136,0.01601676914722306,10,71,0.01,1
1137,0.012852221358158134,10,71,0.01,2
1138,0.012664015668318186,10,71,0.01,3
1139,0.016457408353492298,10,71,0.01,4
1140,1.1718525852126032,10,71,0.1,1
1141,1.1063838926805076,10,71,0.1,2
1142,1.0085360130761363,10,71,0.1,3
1143,0.8982990731015503,10,71,0.1,4
1144,6.167884342408097,10,71,1.0,1
1145,4.296068263604574,10,71,1.0,2
1146,3.6566212506448394,10,71,1.0,3
1147,3.365878128523784,10,71,1.0,4
1148,5.704614600612329,10,71,10.0,1
1149,5.704314035088717,10,71,10.0,2
1150,5.703887703621025,10,71,10.0,3
1151,5.702969796699062,10,71,10.0,4
1152,0.014890252019232634,10,72,0.01,1
1153,0.011834560549470307,10,72,0.01,2
1154,0.011672927176001274,10,72,0.01,3
1155,0.015479340686859189,10,72,0.01,4
1156,0.9649571717510683,10,72,0.1,1
1157,0.8977810783968254,10,72,0.1,2
1158,0.8237912003523998,10,72,0.1,3
1159,0.7374882151863549,10,72,0.1,4
1160,6.133412818254062,10,72,1.0,1
1161,4.197393502450411,10,72,1.0,2
1162,3.55113632671915,10,72,1.0,3
1163,3.264709618821372,10,72,1.0,4
1164,5.70443916959374,10,72,10.0,1
1165,5.704222220360573,10,72,10.0,2
1166,5.703874985007913,10,72,10.0,3
1167,5.703127301440168,10,72,10.0,4
1168,0.016824047175767964,10,73,0.01,1
1169,0.013807044108487234,10,73,0.01,2
1170,0.013954694975656464,10,73,0.01,3
1171,0.017692862638488904,10,73,0.01,4
1172,1.2919606421841832,10,73,0.1,1
1173,1.2254715849317213,10,73,0.1,2
1174,1.1227726843563763,10,73,0.1,3
1175,1.0069932895299356,10,73,0.1,4
1176,6.188753954566989,10,73,1.0,1
1177,4.330171337973561,10,73,1.0,2
1178,3.7039908448129397,10,73,1.0,3
1179,3.428522243545861,10,73,1.0,4
1180,5.704461796189318,10,73,10.0,1
1181,5.70423919026654,10,73,10.0,2
1182,5.703873565037264,10,73,10.0,3
1183,5.703109327747686,10,73,10.0,4
1184,0.013742630910453713,10,74,0.01,1
1185,0.010994772021620585,10,74,0.01,2
1186,0.010900430643443825,10,74,0.01,3
1187,0.014013369406670861,10,74,0.01,4
1188,1.0278477224892213,10,74,0.1,1
1189,0.9750848796333181,10,74,0.1,2
1190,0.9096463017422095,10,74,0.1,3
1191,0.8313838097919151,10,74,0.1,4
1192,5.989286288741935,10,74,1.0,1
1193,4.164146521106469,10,74,1.0,2
1194,3.55370627796287,10,74,1.0,3
1195,3.280998614548695,10,74,1.0,4
1196,5.704689640025032,10,74,10.0,1
1197,5.704348021113459,10,74,10.0,2
1198,5.703888307013361,10,74,10.0,3
1199,5.702900638590504,10,74,10.0,4
1200,0.01341899496432219,10,75,0.01,1
1201,0.0106995124911638,10,75,0.01,2
1202,0.010684001771454845,10,75,0.01,3
1203,0.013946354366138891,10,75,0.01,4
1204,0.9999945770146427,10,75,0.1,1
1205,0.9382981499305758,10,75,0.1,2
1206,0.8648527244259837,10,75,0.1,3
1207,0.7840435432201458,10,75,0.1,4
1208,5.980720138671185,10,75,1.0,1
1209,4.116183885704291,10,75,1.0,2
1210,3.5255603558819693,10,75,1.0,3
1211,3.2682468667351348,10,75,1.0,4
1212,5.704539576079035,10,75,10.0,1
1213,5.704291643120465,10,75,10.0,2
1214,5.7038856252181,10,75,10.0,3
1215,5.703019002349503,10,75,10.0,4
1216,0.01667120987282085,10,76,0.01,1
1217,0.013172361627279009,10,76,0.01,2
1218,0.013080399845597366,10,76,0.01,3
1219,0.017064000277766667,10,76,0.01,4
1220,1.1672401312568887,10,76,0.1,1
1221,1.1065686212938022,10,76,0.1,2
1222,1.0089807172057994,10,76,0.1,3
1223,0.8976890202286123,10,76,0.1,4
1224,6.203381168505086,10,76,1.0,1
1225,4.308530451769579,10,76,1.0,2
1226,3.6637019923346013,10,76,1.0,3
1227,3.369453199704227,10,76,1.0,4
1228,5.704588234668813,10,76,10.0,1
1229,5.704313075647088,10,76,10.0,2
1230,5.703887653872436,10,76,10.0,3
1231,5.702982249602508,10,76,10.0,4
1232,0.014265937701576881,10,77,0.01,1
1233,0.011589918115297136,10,77,0.01,2
1234,0.011767099196069115,10,77,0.01,3
1235,0.015259060283279169,10,77,0.01,4
1236,1.0507558532407375,10,77,0.1,1
1237,1.0022567157215172,10,77,0.1,2
1238,0.9313460633712213,10,77,0.1,3
1239,0.8427631851479545,10,77,0.1,4
1240,6.331052620190835,10,77,1.0,1
1241,4.366530802676333,10,77,1.0,2
1242,3.6535146867476156,10,77,1.0,3
1243,3.336176377008843,10,77,1.0,4
1244,5.704363767488021,10,77,10.0,1
1245,5.704151493355135,10,77,10.0,2
1246,5.703853763976943,10,77,10.0,3
1247,5.703224440713746,10,77,10.0,4
1248,0.016711651131767192,10,78,0.01,1
1249,0.013744498253097419,10,78,0.01,2
1250,0.013892460168009511,10,78,0.01,3
1251,0.017484914677694974,10,78,0.01,4
1252,1.2889364196243704,10,78,0.1,1
1253,1.2297191044198545,10,78,0.1,2
1254,1.1324520944386887,10,78,0.1,3
1255,1.0195682103128494,10,78,0.1,4
1256,6.276697983236496,10,78,1.0,1
1257,4.3990212651705605,10,78,1.0,2
1258,3.7349183164192157,10,78,1.0,3
1259,3.4385547415522826,10,78,1.0,4
1260,5.704380324028049,10,78,10.0,1
1261,5.704117404368121,10,78,10.0,2
1262,5.703831981988501,10,78,10.0,3
1263,5.703207255609518,10,78,10.0,4
1264,0.012956954071140248,10,79,0.01,1
1265,0.010253338899103024,10,79,0.01,2
1266,0.009924427320072492,10,79,0.01,3
1267,0.013477780481625068,10,79,0.01,4
1268,0.8374874332240083,10,79,0.1,1
1269,0.7879957142400484,10,79,0.1,2
1270,0.7279045386530213,10,79,0.1,3
1271,0.6534343532977713,10,79,0.1,4
1272,5.882326031794881,10,79,1.0,1
1273,4.024806473775502,10,79,1.0,2
1274,3.4337313481335228,10,79,1.0,3
1275,3.1623113472353257,10,79,1.0,4
1276,5.704912152915993,10,79,10.0,1
1277,5.704535011149107,10,79,10.0,2
1278,5.703937012155598,10,79,10.0,3
1279,5.7026725547502535,10,79,10.0,4
1280,0.01267643596538578,10,80,0.01,1
1281,0.010071048684586317,10,80,0.01,2
1282,0.009939843223586521,10,80,0.01,3
1283,0.012851157143952463,10,80,0.01,4
1284,0.998087697372821,10,80,0.1,1
1285,0.9503772613841689,10,80,0.1,2
1286,0.8818017852460499,10,80,0.1,3
1287,0.8064290115004571,10,80,0.1,4
1288,5.783558555263847,10,80,1.0,1
1289,4.028794474212528,10,80,1.0,2
1290,3.487175871057972,10,80,1.0,3
1291,3.2475597777313645,10,80,1.0,4
1292,5.70482157123007,10,80,10.0,1
1293,5.704457916980571,10,80,10.0,2
1294,5.703916482886375,10,80,10.0,3
1295,5.702752562295562,10,80,10.0,4
1296,0.012735971993782194,10,81,0.01,1
1297,0.010396802672785569,10,81,0.01,2
1298,0.010573835192071331,10,81,0.01,3
1299,0.013428494474823083,10,81,0.01,4
1300,1.0004166689657492,10,81,0.1,1
1301,0.9494264588473025,10,81,0.1,2
1302,0.8915599122939819,10,81,0.1,3
1303,0.8275080770637606,10,81,0.1,4
1304,6.249344901279486,10,81,1.0,1
1305,4.238790164055854,10,81,1.0,2
1306,3.5798886888348913,10,81,1.0,3
1307,3.29465019844266,10,81,1.0,4
1308,5.70439120438788,10,81,10.0,1
1309,5.7041929834362275,10,81,10.0,2
1310,5.703866674061074,10,81,10.0,3
1311,5.703185342290819,10,81,10.0,4
1312,0.015612215659892697,10,82,0.01,1
1313,0.01223437698975092,10,82,0.01,2
1314,0.011951897532563325,10,82,0.01,3
1315,0.01623419705491358,10,82,0.01,4
1316,1.0019838395940248,10,82,0.1,1
1317,0.9309930058188379,10,82,0.1,2
1318,0.8430236048133865,10,82,0.1,3
1319,0.7400998360327691,10,82,0.1,4
1320,6.04641271260569,10,82,1.0,1
1321,4.157877563249294,10,82,1.0,2
1322,3.537721105571443,10,82,1.0,3
1323,3.2576950298597707,10,82,1.0,4
1324,5.7045369751868416,10,82,10.0,1
1325,5.704291058707419,10,82,10.0,2
1326,5.703891392599837,10,82,10.0,3
1327,5.703020713406397,10,82,10.0,4
1328,0.015462163183656731,10,83,0.01,1
1329,0.012411421169723443,10,83,0.01,2
1330,0.012500700866043003,10,83,0.01,3
1331,0.016022081584084802,10,83,0.01,4
1332,1.1617367474879288,10,83,0.1,1
1333,1.0758829023278729,10,83,0.1,2
1334,0.9865633980444409,10,83,0.1,3
1335,0.8957035627585501,10,83,0.1,4
1336,6.085398868153149,10,83,1.0,1
1337,4.213567206645803,10,83,1.0,2
1338,3.5929811868752117,10,83,1.0,3
1339,3.316488422187243,10,83,1.0,4
