,message length,k,rep,tau idx,order
1458,5.703782474656202,10,72,4,3
1459,5.703782474656201,10,72,4,4
1460,2.0792993433368934e-06,10,73,0,1
1461,1.6184879723900314e-06,10,73,0,2
1462,1.5876085755865688e-06,10,73,0,3
1463,2.200476140856722e-06,10,73,0,4
1464,0.0019216077506304871,10,73,1,1
1465,0.0015093050169822722,10,73,1,2
1466,0.0014909343085975496,10,73,1,3
1467,0.002029835722909823,10,73,1,4
1468,1.2105759243399985,10,73,2,1
1469,1.1351504625702393,10,73,2,2
1470,1.0271481552129795,10,73,2,3
1471,0.9105860254207174,10,73,2,4
1472,6.42586600715642,10,73,3,1
1473,5.887996211633465,10,73,3,2
1474,5.545991076932958,10,73,3,3
1475,5.2077495185539995,10,73,3,4
1476,5.703782474656198,10,73,4,1
1477,5.703782474656203,10,73,4,2
1478,5.7037824746562,10,73,4,3
1479,5.703782474656201,10,73,4,4
1480,1.867164027669066e-06,10,74,0,1
1481,1.4436670759780668e-06,10,74,0,2
1482,1.4092566867074385e-06,10,74,0,3
1483,1.9820708798690134e-06,10,74,0,4
1484,0.0017460261562764028,10,74,1,1
1485,0.0013603384747466161,10,74,1,2
1486,0.0013390737338151576,10,74,1,3
1487,0.0018493243867787612,10,74,1,4
1488,1.0439880308117107,10,74,2,1
1489,0.9665605788565093,10,74,2,2
1490,0.875051310435202,10,74,2,3
1491,0.7790624116330607,10,74,2,4
1492,6.507602493056205,10,74,3,1
1493,5.908172699245844,10,74,3,2
1494,5.521609125927613,10,74,3,3
1495,5.142065052095865,10,74,3,4
1496,5.703782474656198,10,74,4,1
1497,5.703782474656199,10,74,4,2
1498,5.7037824746562,10,74,4,3
1499,5.703782474656201,10,74,4,4
1500,2.269185360934123e-06,10,75,0,1
1501,1.745696750741349e-06,10,75,0,2
1502,1.6771995449207933e-06,10,75,0,3
1503,2.3567140567948286e-06,10,75,0,4
1504,0.0019869833586645437,10,75,1,1
1505,0.0015432663250718598,10,75,1,2
1506,0.0014949207438943526,10,75,1,3
1507,0.0020622060241848317,10,75,1,4
1508,1.1069567400177305,10,75,2,1
1509,1.048898129370565,10,75,2,2
1510,0.9586288597868031,10,75,2,3
1511,0.8418575842983573,10,75,2,4
1512,6.457802235257803,10,75,3,1
1513,5.898612495231465,10,75,3,2
1514,5.5434868309814,10,75,3,3
1515,5.187698147717786,10,75,3,4
1516,5.703782474656199,10,75,4,1
1517,5.703782474656199,10,75,4,2
1518,5.703782474656199,10,75,4,3
1519,5.703782474656201,10,75,4,4
1520,1.9196936305379553e-06,10,76,0,1
1521,1.472875826660086e-06,10,76,0,2
1522,1.4422084535468949e-06,10,76,0,3
1523,2.017893326211606e-06,10,76,0,4
1524,0.0017685228751978428,10,76,1,1
1525,0.0013664836687139297,10,76,1,2
1526,0.0013483266834805503,10,76,1,3
1527,0.001855775017931549,10,76,1,4
1528,1.036157757460681,10,76,2,1
1529,0.9499767483357875,10,76,2,2
1530,0.8579757208293322,10,76,2,3
1531,0.7616045310892066,10,76,2,4
1532,6.4488242590479965,10,76,3,1
1533,5.901940517385193,10,76,3,2
1534,5.544535100298069,10,76,3,3
1535,5.182717535848393,10,76,3,4
1536,5.7037824746561965,10,76,4,1
1537,5.703782474656198,10,76,4,2
1538,5.703782474656199,10,76,4,3
1539,5.703782474656201,10,76,4,4
1540,2.1608132534864377e-06,10,77,0,1
1541,1.6961803006518283e-06,10,77,0,2
1542,1.662744230850055e-06,10,77,0,3
1543,2.215868435406776e-06,10,77,0,4
1544,0.0019236911454168816,10,77,1,1
1545,0.0015241569503589916,10,77,1,2
1546,0.0015048263059262816,10,77,1,3
1547,0.0019733466650926346,10,77,1,4
1548,1.258110819822416,10,77,2,1
1549,1.1854592983252987,10,77,2,2
1550,1.0866086938825161,10,77,2,3
1551,0.9832133073613836,10,77,2,4
1552,6.348938281550228,10,77,3,1
1553,5.873647173013661,10,77,3,2
1554,5.565449648710202,10,77,3,3
1555,5.25033330648475,10,77,3,4
1556,5.703782474656199,10,77,4,1
1557,5.703782474656198,10,77,4,2
1558,5.7037824746562,10,77,4,3
1559,5.703782474656201,10,77,4,4
1560,1.4652525097379188e-06,10,78,0,1
1561,1.129702317990977e-06,10,78,0,2
1562,1.0889714444524412e-06,10,78,0,3
1563,1.5155417925072356e-06,10,78,0,4
1564,0.0014432956151439781,10,78,1,1
1565,0.001120694609697416,10,78,1,2
1566,0.001090327022528894,10,78,1,3
1567,0.0014909086246497338,10,78,1,4
1568,0.9594551862139433,10,78,2,1
1569,0.899351307294737,10,78,2,2
1570,0.8347969127612854,10,78,2,3
1571,0.757517490955677,10,78,2,4
1572,6.461536487971285,10,78,3,1
1573,5.895837831657983,10,78,3,2
1574,5.534215545739396,10,78,3,3
1575,5.178266906129776,10,78,3,4
1576,5.7037824746562,10,78,4,1
1577,5.703782474656199,10,78,4,2
1578,5.703782474656198,10,78,4,3
1579,5.703782474656201,10,78,4,4
1580,2.092932988025792e-06,10,79,0,1
1581,1.6008425040466012e-06,10,79,0,2
1582,1.58163917487672e-06,10,79,0,3
1583,2.158574925914536e-06,10,79,0,4
1584,0.002010824208314485,10,79,1,1
1585,0.0015519013578087215,10,79,1,2
1586,0.0015424313852544051,10,79,1,3
1587,0.002071666204656708,10,79,1,4
1588,1.308206906178533,10,79,2,1
1589,1.2078669793151673,10,79,2,2
1590,1.0828399197832999,10,79,2,3
1591,0.9547435565636713,10,79,2,4
1592,6.293858124443608,10,79,3,1
1593,5.849048189207185,10,79,3,2
1594,5.560188427309956,10,79,3,3
1595,5.275697422105668,10,79,3,4
1596,5.7037824746562,10,79,4,1
1597,5.703782474656201,10,79,4,2
1598,5.703782474656201,10,79,4,3
1599,5.703782474656201,10,79,4,4
1600,2.4207912699310274e-06,10,80,0,1
1601,1.8544676452930675e-06,10,80,0,2
1602,1.8598074369262363e-06,10,80,0,3
1603,2.5142908643971396e-06,10,80,0,4
1604,0.002143734402737414,10,80,1,1
1605,0.0016585876546983506,10,80,1,2
1606,0.001672076310515469,10,80,1,3
1607,0.002226361753934647,10,80,1,4
1608,1.3156580648683214,10,80,2,1
1609,1.2027508760245729,10,80,2,2
1610,1.0780844609265126,10,80,2,3
1611,0.9596329430776027,10,80,2,4
1612,6.36019484302755,10,80,3,1
1613,5.863716372299211,10,80,3,2
1614,5.544000275233317,10,80,3,3
1615,5.23143262501848,10,80,3,4
1616,5.7037824746562,10,80,4,1
1617,5.703782474656199,10,80,4,2
1618,5.703782474656201,10,80,4,3
1619,5.703782474656201,10,80,4,4
1620,1.8161476193385984e-06,10,81,0,1
1621,1.428941983606935e-06,10,81,0,2
1622,1.3737154267411122e-06,10,81,0,3
1623,1.92313830282842e-06,10,81,0,4
1624,0.0016943385190384234,10,81,1,1
1625,0.0013431710004841585,10,81,1,2
1626,0.0013028751620050884,10,81,1,3
1627,0.0017913667429230173,10,81,1,4
1628,1.0223791053309061,10,81,2,1
1629,0.9597609234652003,10,81,2,2
1630,0.8785290251383495,10,81,2,3
1631,0.7816667470508136,10,81,2,4
1632,6.5651798522305995,10,81,3,1
1633,5.916976373176262,10,81,3,2
1634,5.5034467331972525,10,81,3,3
1635,5.103234683488104,10,81,3,4
1636,5.703782474656199,10,81,4,1
1637,5.703782474656202,10,81,4,2
1638,5.703782474656201,10,81,4,3
1639,5.703782474656201,10,81,4,4
1640,2.2503618336555675e-06,10,82,0,1
1641,1.7464057388665022e-06,10,82,0,2
1642,1.7039681721314759e-06,10,82,0,3
1643,2.3817370280454497e-06,10,82,0,4
1644,0.0019769078964829885,10,82,1,1
1645,0.0015468420929477568,10,82,1,2
1646,0.0015208198366579266,10,82,1,3
1647,0.0020888045461076032,10,82,1,4
1648,1.1215775121564486,10,82,2,1
1649,1.0438835065640435,10,82,2,2
1650,0.9392927630458363,10,82,2,3
1651,0.8284595177361433,10,82,2,4
1652,6.426465781270836,10,82,3,1
1653,5.896217401466584,10,82,3,2
1654,5.560523412424315,10,82,3,3
1655,5.216846763073455,10,82,3,4
1656,5.7037824746562,10,82,4,1
1657,5.703782474656201,10,82,4,2
1658,5.703782474656201,10,82,4,3
1659,5.703782474656201,10,82,4,4
1660,2.3229693037821186e-06,10,83,0,1
1661,1.8272020694092006e-06,10,83,0,2
1662,1.8005974078312559e-06,10,83,0,3
1663,2.4244360581349156e-06,10,83,0,4
1664,0.0019716576117805827,10,83,1,1
1665,0.0015662733935465738,10,83,1,2
1666,0.0015536053571299085,10,83,1,3
1667,0.0020597557020227697,10,83,1,4
1668,1.220288631259988,10,83,2,1
1669,1.148375070260004,10,83,2,2
1670,1.049358891293389,10,83,2,3
1671,0.9434768485494835,10,83,2,4
1672,6.46710432964208,10,83,3,1
1673,5.895486944378841,10,83,3,2
1674,5.523691549194666,10,83,3,3
1675,5.162672289645189,10,83,3,4
1676,5.7037824746562,10,83,4,1
1677,5.7037824746562,10,83,4,2
1678,5.7037824746562,10,83,4,3
1679,5.703782474656201,10,83,4,4
1680,2.6396454553823112e-06,10,84,0,1
1681,2.045953335777506e-06,10,84,0,2
1682,2.0785348837856765e-06,10,84,0,3
1683,2.7882083992736284e-06,10,84,0,4
1684,0.0024994420361797026,10,84,1,1
1685,0.001958377574761614,10,84,1,2
1686,0.001999868076114325,10,84,1,3
1687,0.002638649279257166,10,84,1,4
1688,1.632749670850216,10,84,2,1
1689,1.4646546259513937,10,84,2,2
1690,1.2997829243523498,10,84,2,3
1691,1.1491005705558512,10,84,2,4
1692,6.24007670336333,10,84,3,1
1693,5.841181548178339,10,84,3,2
1694,5.587851259263048,10,84,3,3
1695,5.331733343455068,10,84,3,4
1696,5.7037824746562,10,84,4,1
1697,5.703782474656199,10,84,4,2
1698,5.703782474656199,10,84,4,3
1699,5.703782474656201,10,84,4,4
1700,2.796227066313023e-06,10,85,0,1
1701,2.1926552306525404e-06,10,85,0,2
1702,2.1539053613288395e-06,10,85,0,3
1703,2.8371502516222336e-06,10,85,0,4
1704,0.0023594827523840227,10,85,1,1
1705,0.0018724286362329125,10,85,1,2
1706,0.0018479513034465114,10,85,1,3
1707,0.0023981148845448885,10,85,1,4
1708,1.4530186027172098,10,85,2,1
1709,1.388885404508574,10,85,2,2
1710,1.275671865091492,10,85,2,3
1711,1.1305103582998965,10,85,2,4
1712,6.25333410241374,10,85,3,1
1713,5.845908542753421,10,85,3,2
1714,5.583250579500026,10,85,3,3
1715,5.311401484797976,10,85,3,4
1716,5.703782474656198,10,85,4,1
1717,5.703782474656199,10,85,4,2
1718,5.703782474656198,10,85,4,3
1719,5.703782474656201,10,85,4,4
1720,1.8820175315854837e-06,10,86,0,1
1721,1.4787648910316586e-06,10,86,0,2
1722,1.4022820774388378e-06,10,86,0,3
1723,1.954858594110931e-06,10,86,0,4
1724,0.0017039011932772664,10,86,1,1
1725,0.0013492055525656452,10,86,1,2
1726,0.0012902195744138069,10,86,1,3
1727,0.0017679741221190426,10,86,1,4
1728,1.0340555213474452,10,86,2,1
1729,0.9834388360332136,10,86,2,2
1730,0.9047836220724195,10,86,2,3
1731,0.7978611503556206,10,86,2,4
1732,6.537563035680387,10,86,3,1
1733,5.906346801693646,10,86,3,2
1734,5.50693444646093,10,86,3,3
1735,5.12067206905123,10,86,3,4
1736,5.7037824746561965,10,86,4,1
1737,5.703782474656198,10,86,4,2
1738,5.703782474656196,10,86,4,3
1739,5.703782474656201,10,86,4,4
1740,2.2377158883611636e-06,10,87,0,1
1741,1.7361017735709194e-06,10,87,0,2
1742,1.7131649659163362e-06,10,87,0,3
1743,2.3276180707298977e-06,10,87,0,4
1744,0.0018758762007700068,10,87,1,1
1745,0.0014679188850277025,10,87,1,2
1746,0.0014546725834141544,10,87,1,3
1747,0.001948920594109893,10,87,1,4
1748,1.103216424784448,10,87,2,1
1749,1.0256250080067648,10,87,2,2
1750,0.9352173874151234,10,87,2,3
1751,0.833043779123579,10,87,2,4
1752,6.4929071866602115,10,87,3,1
1753,5.906079993935584,10,87,3,2
1754,5.525004593782569,10,87,3,3
1755,5.147468402666724,10,87,3,4
1756,5.703782474656201,10,87,4,1
1757,5.7037824746562,10,87,4,2
1758,5.703782474656203,10,87,4,3
1759,5.703782474656201,10,87,4,4
1760,2.0397420010739853e-06,10,88,0,1
1761,1.5838610994758917e-06,10,88,0,2
1762,1.5279697702444417e-06,10,88,0,3
1763,2.193929956817442e-06,10,88,0,4
1764,0.0019244969208782464,10,88,1,1
1765,0.0015052240564583583,10,88,1,2
1766,0.0014656386215828425,10,88,1,3
1767,0.002063361862771451,10,88,1,4
1768,1.0878809147024981,10,88,2,1
1769,1.0075792646451427,10,88,2,2
1770,0.9019940189446528,10,88,2,3
1771,0.7852058591881335,10,88,2,4
1772,6.435265584041497,10,88,3,1
1773,5.893344447271309,10,88,3,2
1774,5.542155166024019,10,88,3,3
1775,5.191682435571808,10,88,3,4
1776,5.703782474656199,10,88,4,1
1777,5.7037824746562,10,88,4,2
1778,5.703782474656199,10,88,4,3
1779,5.703782474656201,10,88,4,4
1780,2.223238714592346e-06,10,89,0,1
1781,1.7585772913546183e-06,10,89,0,2
1782,1.6956932934047986e-06,10,89,0,3
1783,2.2968861284056175e-06,10,89,0,4
1784,0.0020036885050866704,10,89,1,1
1785,0.0015992699284338822,10,89,1,2
1786,0.0015530855583349296,10,89,1,3
1787,0.0020694379109427175,10,89,1,4
1788,1.1817550404159154,10,89,2,1
1789,1.125694503006856,10,89,2,2
1790,1.0350874890247699,10,89,2,3
1791,0.9165533007013975,10,89,2,4
1792,6.274255521198406,10,89,3,1
1793,5.857662604007807,10,89,3,2
1794,5.586564354501053,10,89,3,3
1795,5.3041596776788245,10,89,3,4
1796,5.7037824746562,10,89,4,1
1797,5.703782474656202,10,89,4,2
1798,5.703782474656202,10,89,4,3
1799,5.703782474656201,10,89,4,4
1800,1.7542938966809418e-06,10,90,0,1
1801,1.3676468835870093e-06,10,90,0,2
1802,1.3238521710638718e-06,10,90,0,3
1803,1.8715827732052048e-06,10,90,0,4
1804,0.0015853583285694826,10,90,1,1
1805,0.001244914913764359,10,90,1,2
1806,0.0012146190701576506,10,90,1,3
1807,0.0016884226270938996,10,90,1,4
1808,0.9204473744930737,10,90,2,1
1809,0.861841881503842,10,90,2,2
1810,0.7933339002646999,10,90,2,3
1811,0.7118586029320415,10,90,2,4
1812,6.537269303741425,10,90,3,1
1813,5.919516165873998,10,90,3,2
1814,5.510201798538604,10,90,3,3
1815,5.109313751493999,10,90,3,4
1816,5.703782474656197,10,90,4,1
1817,5.703782474656196,10,90,4,2
1818,5.703782474656196,10,90,4,3
1819,5.703782474656201,10,90,4,4
1820,2.2029510400971286e-06,10,91,0,1
1821,1.7452961713383675e-06,10,91,0,2
1822,1.7173382430776818e-06,10,91,0,3
1823,2.347454643114588e-06,10,91,0,4
1824,0.001946894561117088,10,91,1,1
1825,0.00155679256201164,10,91,1,2
1826,0.0015430920312635363,10,91,1,3
1827,0.0020730395763290943,10,91,1,4
1828,1.1958435441467656,10,91,2,1
1829,1.1341127044571904,10,91,2,2
1830,1.041123079784247,10,91,2,3
1831,0.926163731438848,10,91,2,4
1832,6.446056902398646,10,91,3,1
1833,5.8910158598587055,10,91,3,2
1834,5.532670385878967,10,91,3,3
1835,5.186047054932759,10,91,3,4
1836,5.703782474656199,10,91,4,1
1837,5.703782474656201,10,91,4,2
1838,5.703782474656202,10,91,4,3
1839,5.703782474656201,10,91,4,4
1840,2.4351002319358828e-06,10,92,0,1
1841,1.898215065482961e-06,10,92,0,2
1842,1.8756653821505598e-06,10,92,0,3
1843,2.558255337348214e-06,10,92,0,4
1844,0.0020142316216145116,10,92,1,1
1845,0.001583379733935627,10,92,1,2
1846,0.0015725330262605051,10,92,1,3
1847,0.0021147494444004877,10,92,1,4
1848,1.1173870696585506,10,92,2,1
1849,1.0362902735402353,10,92,2,2
1850,0.9311629264553175,10,92,2,3
1851,0.8277081137623545,10,92,2,4
1852,6.455794704388077,10,92,3,1
1853,5.900791841482651,10,92,3,2
1854,5.537929708086978,10,92,3,3
1855,5.179256751966735,10,92,3,4
1856,5.7037824746562,10,92,4,1
1857,5.7037824746562,10,92,4,2
1858,5.703782474656199,10,92,4,3
1859,5.703782474656201,10,92,4,4
1860,2.086208993019173e-06,10,93,0,1
1861,1.5864132109563722e-06,10,93,0,2
1862,1.5763395652089451e-06,10,93,0,3
1863,2.201014833502768e-06,10,93,0,4
1864,0.001942197003704644,10,93,1,1
1865,0.001489768955160984,10,93,1,2
1866,0.0014903143836304047,10,93,1,3
1867,0.002042602691781248,10,93,1,4
1868,1.1900811709423829,10,93,2,1
1869,1.087240605347635,10,93,2,2
1870,0.9721082369668799,10,93,2,3
1871,0.8626420806461503,10,93,2,4
1872,6.4358271085764835,10,93,3,1
1873,5.886880563170657,10,93,3,2
1874,5.52819439816605,10,93,3,3
1875,5.18085928698432,10,93,3,4
1876,5.703782474656196,10,93,4,1
1877,5.7037824746561965,10,93,4,2
1878,5.703782474656197,10,93,4,3
1879,5.703782474656201,10,93,4,4
1880,2.2956625250515617e-06,10,94,0,1
1881,1.7875977519968278e-06,10,94,0,2
1882,1.70540951155429e-06,10,94,0,3
1883,2.407747496491197e-06,10,94,0,4
1884,0.0020051908195386874,10,94,1,1
1885,0.0015733895727503625,10,94,1,2
1886,0.001514088037492707,10,94,1,3
1887,0.0020968892592225785,10,94,1,4
1888,1.1009818704982073,10,94,2,1
1889,1.0366915954122837,10,94,2,2
1890,0.9482787209547093,10,94,2,3
1891,0.8278072994289936,10,94,2,4
1892,6.42433437452637,10,94,3,1
1893,5.894045803130699,10,94,3,2
1894,5.554396315713195,10,94,3,3
1895,5.2070965981435275,10,94,3,4
1896,5.703782474656201,10,94,4,1
1897,5.7037824746562,10,94,4,2
1898,5.703782474656201,10,94,4,3
1899,5.703782474656201,10,94,4,4
1900,1.7020771955061909e-06,10,95,0,1
1901,1.3256263424570036e-06,10,95,0,2
1902,1.2557530845482001e-06,10,95,0,3
1903,1.780182886435e-06,10,95,0,4
1904,0.0015744369277743073,10,95,1,1
1905,0.0012340077075077144,10,95,1,2
1906,0.0011811343690749168,10,95,1,3
1907,0.0016437628496355217,10,95,1,4
1908,0.918280755530886,10,95,2,1
1909,0.862794763478768,10,95,2,2
1910,0.7947052072014629,10,95,2,3
1911,0.7127909100705923,10,95,2,4
1912,6.522740190471157,10,95,3,1
1913,5.9092303124973755,10,95,3,2
1914,5.509810168970131,10,95,3,3
1915,5.121935167648341,10,95,3,4
1916,5.703782474656198,10,95,4,1
1917,5.703782474656201,10,95,4,2
1918,5.703782474656202,10,95,4,3
1919,5.703782474656201,10,95,4,4
1920,2.405505702931382e-06,10,96,0,1
1921,1.8716455658443487e-06,10,96,0,2
1922,1.824654821746402e-06,10,96,0,3
1923,2.4811748060571404e-06,10,96,0,4
1924,0.0021549043915395014,10,96,1,1
1925,0.0016942713353358743,10,96,1,2
1926,0.0016627964538016848,10,96,1,3
1927,0.0022206430708990865,10,96,1,4
1928,1.3521827533491741,10,96,2,1
1929,1.2810233619646083,10,96,2,2
1930,1.1635468225716514,10,96,2,3
1931,1.0267812514012977,10,96,2,4
1932,6.36036875817081,10,96,3,1
1933,5.868530862719314,10,96,3,2
1934,5.548980707475685,10,96,3,3
1935,5.2328514828780115,10,96,3,4
1936,5.7037824746562,10,96,4,1
1937,5.703782474656198,10,96,4,2
1938,5.703782474656199,10,96,4,3
1939,5.703782474656201,10,96,4,4
1940,2.122339420974201e-06,10,97,0,1
1941,1.6230407049976081e-06,10,97,0,2
1942,1.567381048561689e-06,10,97,0,3
1943,2.2124597816031155e-06,10,97,0,4
1944,0.0019559975412881056,10,97,1,1
1945,0.00150798326843753,10,97,1,2
1946,0.0014689864281738074,10,97,1,3
1947,0.002034809178772079,10,97,1,4
1948,1.1452507967709755,10,97,2,1
1949,1.0632620726033821,10,97,2,2
1950,0.9535116428392784,10,97,2,3
1951,0.8378558989064198,10,97,2,4
1952,6.414254930425371,10,97,3,1
1953,5.882217261369897,10,97,3,2
1954,5.542815413113115,10,97,3,3
1955,5.211102446584544,10,97,3,4
1956,5.703782474656199,10,97,4,1
1957,5.703782474656199,10,97,4,2
1958,5.703782474656203,10,97,4,3
1959,5.703782474656201,10,97,4,4
1960,2.0552669221969577e-06,10,98,0,1
1961,1.626362955857441e-06,10,98,0,2
1962,1.5938258600273203e-06,10,98,0,3
1963,2.1495239934665733e-06,10,98,0,4
1964,0.0017462279180116454,10,98,1,1
1965,0.0013936801711666377,10,98,1,2
1966,0.0013761547747854937,10,98,1,3
1967,0.001825329148337218,10,98,1,4
1968,1.0394509057953352,10,98,2,1
1969,0.9861521298402901,10,98,2,2
1970,0.923725225492614,10,98,2,3
1971,0.8413704910815838,10,98,2,4
1972,6.4750085638679735,10,98,3,1
1973,5.9036929624486225,10,98,3,2
1974,5.5399773585554675,10,98,3,3
1975,5.1796690022782155,10,98,3,4
1976,5.703782474656201,10,98,4,1
1977,5.7037824746562,10,98,4,2
1978,5.703782474656199,10,98,4,3
1979,5.703782474656201,10,98,4,4
1980,2.3969849942996613e-06,10,99,0,1
1981,1.8561971964897728e-06,10,99,0,2
1982,1.8231968677250021e-06,10,99,0,3
1983,2.5401207679465188e-06,10,99,0,4
1984,0.0022618137438959185,10,99,1,1
1985,0.0017678080167877856,10,99,1,2
1986,0.0017492987778370585,10,99,1,3
1987,0.0023893191603292507,10,99,1,4
1988,1.3710688275551537,10,99,2,1
1989,1.2668742392311287,10,99,2,2
1990,1.1379341483043803,10,99,2,3
1991,0.9901312777171869,10,99,2,4
1992,6.2147581568788635,10,99,3,1
1993,5.840325769183484,10,99,3,2
1994,5.60103624460624,10,99,3,3
1995,5.35273244287311,10,99,3,4
1996,5.703782474656201,10,99,4,1
1997,5.703782474656198,10,99,4,2
1998,5.703782474656198,10,99,4,3
1999,5.703782474656201,10,99,4,4
2000,2.055868844774711e-06,15,0,0,1
2001,1.6752875059387884e-06,15,0,0,2
2002,1.7433061674405892e-06,15,0,0,3
2003,2.2519616686977884e-06,15,0,0,4
2004,0.0015358850595919814,15,0,1,1
2005,0.001265090610694835,15,0,1,2
2006,0.001319374805163108,15,0,1,3
2007,0.001686460444791038,15,0,1,4
2008,1.1586583121350609,15,0,2,1
2009,1.153174912294008,15,0,2,2
2010,1.1031670095180124,15,0,2,3
2011,1.0382650008558851,15,0,2,4
2012,6.1710026397273685,15,0,3,1
2013,5.825490157272568,15,0,3,2
2014,5.615533465486997,15,0,3,3
2015,5.400838665340229,15,0,3,4
2016,5.703782474656197,15,0,4,1
2017,5.703782474656199,15,0,4,2
2018,5.703782474656202,15,0,4,3
2019,5.703782474656201,15,0,4,4
2020,2.2027064734489454e-06,15,1,0,1
2021,1.7292361789711386e-06,15,1,0,2
2022,1.7649039855960336e-06,15,1,0,3
2023,2.3343013264565116e-06,15,1,0,4
2024,0.001622837924186056,15,1,1,1
2025,0.0012883158510042722,15,1,1,2
2026,0.0013192000587154869,15,1,1,3
2027,0.0017235484606015206,15,1,1,4
2028,1.1425345815619814,15,1,2,1
2029,1.1168861766723122,15,1,2,2
2030,1.0586510490779226,15,1,2,3
2031,0.9880195438445307,15,1,2,4
2032,6.181890379503715,15,1,3,1
2033,5.82821572623487,15,1,3,2
2034,5.606384141665119,15,1,3,3
2035,5.381373814476703,15,1,3,4
2036,5.703782474656202,15,1,4,1
2037,5.703782474656199,15,1,4,2
2038,5.703782474656202,15,1,4,3
2039,5.703782474656201,15,1,4,4
2040,1.9316518043849262e-06,15,2,0,1
2041,1.5149844694098413e-06,15,2,0,2
2042,1.5105888710904847e-06,15,2,0,3
2043,2.070045175273094e-06,15,2,0,4
2044,0.0014651329038075332,15,2,1,1
2045,0.0011597828894623873,15,2,1,2
2046,0.00116252975934825,15,2,1,3
2047,0.0015702201120362247,15,2,1,4
2048,0.9870404734480982,15,2,2,1
2049,0.9667376508672592,15,2,2,2
2050,0.9180441428000871,15,2,2,3
2051,0.8560584398932338,15,2,2,4
2052,6.239585838866058,15,2,3,1
2053,5.842285407843535,15,2,3,2
2054,5.596617503198149,15,2,3,3
2055,5.351262643254974,15,2,3,4
2056,5.703782474656198,15,2,4,1
2057,5.7037824746562,15,2,4,2
2058,5.703782474656201,15,2,4,3
2059,5.703782474656201,15,2,4,4
2060,2.146726240364466e-06,15,3,0,1
2061,1.6724618910682332e-06,15,3,0,2
2062,1.6589678047546075e-06,15,3,0,3
2063,2.27208530922951e-06,15,3,0,4
2064,0.0015524405345940032,15,3,1,1
2065,0.0012217584007419256,15,3,1,2
2066,0.0012188664848546103,15,3,1,3
2067,0.0016448250226233085,15,3,1,4
2068,1.020679697146925,15,3,2,1
2069,1.006507760203974,15,3,2,2
2070,0.956890483568779,15,3,2,3
2071,0.8879923846818025,15,3,2,4
2072,6.234036492066716,15,3,3,1
2073,5.842195908348269,15,3,3,2
2074,5.593779218525944,15,3,3,3
2075,5.343547331392536,15,3,3,4
2076,5.703782474656201,15,3,4,1
2077,5.703782474656198,15,3,4,2
2078,5.703782474656197,15,3,4,3
2079,5.703782474656201,15,3,4,4
2080,1.9366398213774283e-06,15,4,0,1
2081,1.5148780252716154e-06,15,4,0,2
2082,1.4997313215019126e-06,15,4,0,3
2083,2.036759028101187e-06,15,4,0,4
2084,0.0014488890508425785,15,4,1,1
2085,0.0011454257078004487,15,4,1,2
2086,0.0011412437867328977,15,4,1,3
2087,0.0015273438207401568,15,4,1,4
2088,0.9747833505026222,15,4,2,1
2089,0.9734675684001388,15,4,2,2
2090,0.9322796103909502,15,4,2,3
2091,0.8723549356108773,15,4,2,4
2092,6.230458117013649,15,4,3,1
2093,5.837430380123513,15,4,3,2
2094,5.596062402598173,15,4,3,3
2095,5.356186078870307,15,4,3,4
2096,5.703782474656198,15,4,4,1
2097,5.7037824746562,15,4,4,2
2098,5.703782474656201,15,4,4,3
2099,5.703782474656201,15,4,4,4
2100,1.9675992803114273e-06,15,5,0,1
2101,1.5761878313855227e-06,15,5,0,2
2102,1.6079473086037799e-06,15,5,0,3
2103,2.027026527073872e-06,15,5,0,4
2104,0.0015366217515304093,15,5,1,1
2105,0.0012471169273741214,15,5,1,2
2106,0.0012776944584232258,15,5,1,3
2107,0.001591674183620384,15,5,1,4
2108,1.3081039389268274,15,5,2,1
2109,1.3037593729263646,15,5,2,2
2110,1.261715995157851,15,5,2,3
2111,1.1987108294432982,15,5,2,4
2112,6.136957062099451,15,5,3,1
2113,5.814998576674059,15,5,3,2
2114,5.619188312479002,15,5,3,3
2115,5.421871350516597,15,5,3,4
2116,5.703782474656198,15,5,4,1
2117,5.7037824746562,15,5,4,2
2118,5.703782474656199,15,5,4,3
2119,5.703782474656201,15,5,4,4
2120,2.0110834566336444e-06,15,6,0,1
2121,1.530716973171392e-06,15,6,0,2
2122,1.5209841469562835e-06,15,6,0,3
2123,2.0784109677762785e-06,15,6,0,4
2124,0.0015241195076686094,15,6,1,1
2125,0.0011726477379411272,15,6,1,2
2126,0.0011717461976860112,15,6,1,3
2127,0.0015775363120917874,15,6,1,4
2128,1.0242870716096009,15,6,2,1
2129,1.001702974546309,15,6,2,2
2130,0.9483044211082021,15,6,2,3
2131,0.8796890234154233,15,6,2,4
2132,6.232955153948879,15,6,3,1
2133,5.835938555012917,15,6,3,2
2134,5.584455034868424,15,6,3,3
2135,5.335861409154401,15,6,3,4
2136,5.7037824746562,15,6,4,1
2137,5.703782474656201,15,6,4,2
2138,5.703782474656201,15,6,4,3
2139,5.703782474656201,15,6,4,4
2140,2.1483406037817177e-06,15,7,0,1
2141,1.6766533936680983e-06,15,7,0,2
2142,1.7126932420029328e-06,15,7,0,3
2143,2.2129974972529e-06,15,7,0,4
2144,0.0016370118974820477,15,7,1,1
2145,0.0012926467494194759,15,7,1,2
2146,0.0013237831939690858,15,7,1,3
