,message length,density,rep,tau idx,order
1585,0.28833405463606815,5,79,2,3
1586,0.19840959311842088,5,79,2,4
1587,4.692840302346342,5,79,3,1
1588,4.7044345708457715,5,79,3,2
1589,4.417088146884225,5,79,3,3
1590,4.284986346679079,5,79,3,4
1591,4.605170185988092,5,79,4,1
1592,4.605170185988091,5,79,4,2
1593,4.605170185988093,5,79,4,3
1594,4.605170185988092,5,79,4,4
1595,3.8564014766401256e-06,5,80,0,1
1596,2.8591945774383842e-06,5,80,0,2
1597,2.5434664757267855e-06,5,80,0,3
1598,2.420758675292234e-06,5,80,0,4
1599,0.002439848539423216,5,80,1,1
1600,0.0017886899264709863,5,80,1,2
1601,0.0015834978163061092,5,80,1,3
1602,0.0014877535445183554,5,80,1,4
1603,0.6460298994992466,5,80,2,1
1604,0.41599006206734956,5,80,2,2
1605,0.3247179711643481,5,80,2,3
1606,0.22396253305883995,5,80,2,4
1607,4.817558248298056,5,80,3,1
1608,4.692594288969691,5,80,3,2
1609,4.578175277235224,5,80,3,3
1610,4.416902531502369,5,80,3,4
1611,4.60517018151242,5,80,4,1
1612,4.60517018598809,5,80,4,2
1613,4.60517018598809,5,80,4,3
1614,4.605170185988092,5,80,4,4
1615,5.857608588615004e-06,5,81,0,1
1616,3.8888308108026015e-06,5,81,0,2
1617,3.3896681552944563e-06,5,81,0,3
1618,2.2053485349005086e-06,5,81,0,4
1619,0.002323780356308723,5,81,1,1
1620,0.0015383837806512493,5,81,1,2
1621,0.0013344748369455983,5,81,1,3
1622,0.0008715566160315547,5,81,1,4
1623,0.6085196362949451,5,81,2,1
1624,0.3968199931684111,5,81,2,2
1625,0.311342056757407,5,81,2,3
1626,0.21129409948333944,5,81,2,4
1627,3.9901710734085247,5,81,3,1
1628,4.60905110963635,5,81,3,2
1629,4.589979102123878,5,81,3,3
1630,4.5090734043080465,5,81,3,4
1631,4.605170185988097,5,81,4,1
1632,4.605170185988093,5,81,4,2
1633,4.605170185988093,5,81,4,3
1634,4.605170185988092,5,81,4,4
1635,5.554500106308424e-06,5,82,0,1
1636,3.940134145272167e-06,5,82,0,2
1637,3.4511733199710237e-06,5,82,0,3
1638,2.609226821270738e-06,5,82,0,4
1639,0.003083711242159136,5,82,1,1
1640,0.0021721583131197736,5,82,1,2
1641,0.0019012613768057407,5,82,1,3
1642,0.0014324058109052018,5,82,1,4
1643,0.8611140021643817,5,82,2,1
1644,0.5599965059064079,5,82,2,2
1645,0.4519378425372711,5,82,2,3
1646,0.3243129002913312,5,82,2,4
1647,4.666435287169349,5,82,3,1
1648,4.673537642365743,5,82,3,2
1649,4.5900295512130755,5,82,3,3
1650,4.491316800786574,5,82,3,4
1651,4.605170185988092,5,82,4,1
1652,4.605170185988094,5,82,4,2
1653,4.6051701859880945,5,82,4,3
1654,4.605170185988092,5,82,4,4
1655,4.286038067777276e-06,5,83,0,1
1656,3.024783625037164e-06,5,83,0,2
1657,2.6155251681772573e-06,5,83,0,3
1658,2.3474328854078408e-06,5,83,0,4
1659,0.0024308480852235914,5,83,1,1
1660,0.0017071593460577586,5,83,1,2
1661,0.0014701248449946955,5,83,1,3
1662,0.0013127802571624159,5,83,1,4
1663,0.7403046893746211,5,83,2,1
1664,0.4987311981094188,5,83,2,2
1665,0.3890276865901554,5,83,2,3
1666,0.30883733007165404,5,83,2,4
1667,4.7676275219839965,5,83,3,1
1668,4.705416915890563,5,83,3,2
1669,4.57374382621757,5,83,3,3
1670,4.418888874859859,5,83,3,4
1671,4.6051701859880945,5,83,4,1
1672,4.60517018598809,5,83,4,2
1673,4.605170185988091,5,83,4,3
1674,4.605170185988092,5,83,4,4
1675,2.509956417089121e-06,5,84,0,1
1676,1.8987581222318362e-06,5,84,0,2
1677,1.7209572811469065e-06,5,84,0,3
1678,1.4195884681100779e-06,5,84,0,4
1679,0.001726962111239752,5,84,1,1
1680,0.001296530033991286,5,84,1,2
1681,0.0011683675801450882,5,84,1,3
1682,0.0009560051725996388,5,84,1,4
1683,0.6257017325811502,5,84,2,1
1684,0.4189619238661792,5,84,2,2
1685,0.3212119907414023,5,84,2,3
1686,0.234726841612515,5,84,2,4
1687,4.740507455429773,5,84,3,1
1688,4.666472784794577,5,84,3,2
1689,4.570874544117051,5,84,3,3
1690,4.45406229164494,5,84,3,4
1691,4.605170181512509,5,84,4,1
1692,4.6051701837241135,5,84,4,2
1693,4.605170185988093,5,84,4,3
1694,4.605170185988092,5,84,4,4
1695,2.0822826061681066e-06,5,85,0,1
1696,1.8105677656449215e-06,5,85,0,2
1697,1.6888214253302225e-06,5,85,0,3
1698,1.5720114019401876e-06,5,85,0,4
1699,0.0013725498154584584,5,85,1,1
1700,0.00117630537049878,5,85,1,2
1701,0.0010874881420547058,5,85,1,3
1702,0.0010044399181774466,5,85,1,4
1703,0.3169237744450335,5,85,2,1
1704,0.20643389371864246,5,85,2,2
1705,0.1482560235557125,5,85,2,3
1706,0.10152915160623444,5,85,2,4
1707,4.415151092991182,5,85,3,1
1708,4.668824147961553,5,85,3,2
1709,4.563379269214125,5,85,3,3
1710,4.3407149161090155,5,85,3,4
1711,4.605170185988087,5,85,4,1
1712,4.605170185988089,5,85,4,2
1713,4.605170185988092,5,85,4,3
1714,4.605170185988092,5,85,4,4
1715,5.788655931537878e-06,5,86,0,1
1716,3.8340741907796905e-06,5,86,0,2
1717,2.987719447941628e-06,5,86,0,3
1718,2.414911032921907e-06,5,86,0,4
1719,0.00222794010599954,5,86,1,1
1720,0.001472603284204975,5,86,1,2
1721,0.0011404497257049215,5,86,1,3
1722,0.0009193560561087111,5,86,1,4
1723,0.5830243823811474,5,86,2,1
1724,0.38132353016005094,5,86,2,2
1725,0.26942975799157814,5,86,2,3
1726,0.19951349083327585,5,86,2,4
1727,4.4811916253545165,5,86,3,1
1728,4.617348727134135,5,86,3,2
1729,4.600667515736488,5,86,3,3
1730,4.540919993304316,5,86,3,4
1731,4.605170185988091,5,86,4,1
1732,4.605170185988091,5,86,4,2
1733,4.60517018598809,5,86,4,3
1734,4.605170185988092,5,86,4,4
1735,5.155006355846148e-06,5,87,0,1
1736,3.7949536111150928e-06,5,87,0,2
1737,3.6754697218324694e-06,5,87,0,3
1738,2.823797595752353e-06,5,87,0,4
1739,0.0023272751032537217,5,87,1,1
1740,0.0017039011246528374,5,87,1,2
1741,0.0016343662021790356,5,87,1,3
1742,0.0012525400393217367,5,87,1,4
1743,0.5886246022442146,5,87,2,1
1744,0.4018368074383032,5,87,2,2
1745,0.32169533098743563,5,87,2,3
1746,0.22484035540145886,5,87,2,4
1747,4.442648022319162,5,87,3,1
1748,4.644928976948904,5,87,3,2
1749,4.593333218222373,5,87,3,3
1750,4.512762568102883,5,87,3,4
1751,4.605170185988087,5,87,4,1
1752,4.605170185988089,5,87,4,2
1753,4.605170185988087,5,87,4,3
1754,4.605170185988092,5,87,4,4
1755,2.857448215376479e-06,5,88,0,1
1756,2.06772076748879e-06,5,88,0,2
1757,1.8953848451713773e-06,5,88,0,3
1758,1.455714809139863e-06,5,88,0,4
1759,0.0014706035209975862,5,88,1,1
1760,0.0010595415405660197,5,88,1,2
1761,0.0009656958150500231,5,88,1,3
1762,0.0007368863458507846,5,88,1,4
1763,0.44269926556043826,5,88,2,1
1764,0.2996311303608492,5,88,2,2
1765,0.23839724430582673,5,88,2,3
1766,0.16213336659515765,5,88,2,4
1767,4.428184539380858,5,88,3,1
1768,4.67716919863774,5,88,3,2
1769,4.577611633676708,5,88,3,3
1770,4.41494321099863,5,88,3,4
1771,4.605170185988091,5,88,4,1
1772,4.605170185988092,5,88,4,2
1773,4.605170185988091,5,88,4,3
1774,4.605170185988092,5,88,4,4
1775,5.362924927004853e-06,5,89,0,1
1776,4.426317064300245e-06,5,89,0,2
1777,3.8108101455824883e-06,5,89,0,3
1778,2.820194226593742e-06,5,89,0,4
1779,0.00257418405540364,5,89,1,1
1780,0.0021078899080784474,5,89,1,2
1781,0.0018062889599487625,5,89,1,3
1782,0.0013351931580043441,5,89,1,4
1783,0.6609708923730382,5,89,2,1
1784,0.4673007120852239,5,89,2,2
1785,0.35952227389405655,5,89,2,3
1786,0.2542416012198787,5,89,2,4
1787,4.724746178403877,5,89,3,1
1788,4.677956991633866,5,89,3,2
1789,4.586353522419106,5,89,3,3
1790,4.477837707951219,5,89,3,4
1791,4.6051701837241295,5,89,4,1
1792,4.605170185988091,5,89,4,2
1793,4.605170185988088,5,89,4,3
1794,4.605170185988092,5,89,4,4
1795,2.987472425865223e-06,5,90,0,1
1796,2.1874215100151084e-06,5,90,0,2
1797,1.7961979443120724e-06,5,90,0,3
1798,1.7460333712193687e-06,5,90,0,4
1799,0.002029587094617584,5,90,1,1
1800,0.00146798419844308,5,90,1,2
1801,0.0012050956539041008,5,90,1,3
1802,0.0011580448488235362,5,90,1,4
1803,0.6469960711492121,5,90,2,1
1804,0.4097908916624497,5,90,2,2
1805,0.3088154068411668,5,90,2,3
1806,0.23363657326380327,5,90,2,4
1807,4.918222450140954,5,90,3,1
1808,4.70868351999244,5,90,3,2
1809,4.547611775742683,5,90,3,3
1810,4.383141739844565,5,90,3,4
1811,4.605170181512486,5,90,4,1
1812,4.60517018598809,5,90,4,2
1813,4.605170185988091,5,90,4,3
1814,4.605170185988092,5,90,4,4
1815,1.7294545347282253e-06,5,91,0,1
1816,1.5274224941796977e-06,5,91,0,2
1817,1.4134576335755877e-06,5,91,0,3
1818,1.4196191635562627e-06,5,91,0,4
1819,0.001088509348918458,5,91,1,1
1820,0.0009479916337096772,5,91,1,2
1821,0.0008737862494041307,5,91,1,3
1822,0.000869265145814424,5,91,1,4
1823,0.24612702719304438,5,91,2,1
1824,0.15612757348965006,5,91,2,2
1825,0.12899620942389867,5,91,2,3
1826,0.09101595538891072,5,91,2,4
1827,4.39051858716972,5,91,3,1
1828,4.787035989336374,5,91,3,2
1829,4.564561949895778,5,91,3,3
1830,4.25103659876399,5,91,3,4
1831,4.605170185988092,5,91,4,1
1832,4.60517018598809,5,91,4,2
1833,4.60517018598809,5,91,4,3
1834,4.605170185988092,5,91,4,4
1835,2.044284915549144e-06,5,92,0,1
1836,1.8307088646418723e-06,5,92,0,2
1837,1.6209036856756898e-06,5,92,0,3
1838,1.5903602292866026e-06,5,92,0,4
1839,0.0016948598573483104,5,92,1,1
1840,0.0014934003046573607,5,92,1,2
1841,0.0013151807004318714,5,92,1,3
1842,0.0012764200655679403,5,92,1,4
1843,0.4644304327273003,5,92,2,1
1844,0.29310424015590764,5,92,2,2
1845,0.21760614634551564,5,92,2,3
1846,0.14896960689948102,5,92,2,4
1847,4.47610548919759,5,92,3,1
1848,4.710330699960427,5,92,3,2
1849,4.554042994520236,5,92,3,3
1850,4.386649955468096,5,92,3,4
1851,4.6051701815124595,5,92,4,1
1852,4.605170185988089,5,92,4,2
1853,4.60517018598809,5,92,4,3
1854,4.605170185988092,5,92,4,4
1855,6.718000635119736e-06,5,93,0,1
1856,4.703813242974697e-06,5,93,0,2
1857,4.407248617381565e-06,5,93,0,3
1858,2.876779900518045e-06,5,93,0,4
1859,0.002406969956447541,5,93,1,1
1860,0.0016886579371520466,5,93,1,2
1861,0.001562115929991649,5,93,1,3
1862,0.001027853090697306,5,93,1,4
1863,0.583793018387471,5,93,2,1
1864,0.42450287730952563,5,93,2,2
1865,0.32167210967367466,5,93,2,3
1866,0.22757256804575388,5,93,2,4
1867,4.632214977860943,5,93,3,1
1868,4.613855490426315,5,93,3,2
1869,4.594196352641727,5,93,3,3
1870,4.5409664706882955,5,93,3,4
1871,4.605170183724127,5,93,4,1
1872,4.605170185988094,5,93,4,2
1873,4.605170185988089,5,93,4,3
1874,4.605170185988092,5,93,4,4
1875,4.3996757938050135e-06,5,94,0,1
1876,2.8597689097561996e-06,5,94,0,2
1877,2.6703105565073493e-06,5,94,0,3
1878,2.03423601607966e-06,5,94,0,4
1879,0.0017604815669386362,5,94,1,1
1880,0.0011423448279186052,5,94,1,2
1881,0.0010598825611917093,5,94,1,3
1882,0.0008046371690513254,5,94,1,4
1883,0.44638773973522516,5,94,2,1
1884,0.28926440174970225,5,94,2,2
1885,0.2329452392113494,5,94,2,3
1886,0.16560230740633308,5,94,2,4
1887,4.09644611522765,5,94,3,1
1888,4.6428321113447,5,94,3,2
1889,4.58551550244376,5,94,3,3
1890,4.480480013272694,5,94,3,4
1891,4.60517018598808,5,94,4,1
1892,4.60517018598809,5,94,4,2
1893,4.605170185988092,5,94,4,3
1894,4.605170185988092,5,94,4,4
1895,3.806914801923744e-06,5,95,0,1
1896,2.734783620422787e-06,5,95,0,2
1897,2.3034179517864017e-06,5,95,0,3
1898,1.7384463584235732e-06,5,95,0,4
1899,0.0017373635637371876,5,95,1,1
1900,0.0012424694144695658,5,95,1,2
1901,0.001039433780903154,5,95,1,3
1902,0.0007812148429753307,5,95,1,4
1903,0.4809939916666005,5,95,2,1
1904,0.3298623597364767,5,95,2,2
1905,0.24475647902978842,5,95,2,3
1906,0.16656585668326773,5,95,2,4
1907,4.137163381438164,5,95,3,1
1908,4.404963726326966,5,95,3,2
1909,4.540936180891519,5,95,3,3
1910,4.515011795741409,5,95,3,4
1911,4.605170185988089,5,95,4,1
1912,4.605170185988093,5,95,4,2
1913,4.60517018598809,5,95,4,3
1914,4.605170185988092,5,95,4,4
1915,3.567585182079336e-06,5,96,0,1
1916,2.838891190473647e-06,5,96,0,2
1917,2.398658526560349e-06,5,96,0,3
1918,1.8894439817174202e-06,5,96,0,4
1919,0.0030286354028219026,5,96,1,1
1920,0.00240565342012055,5,96,1,2
1921,0.0020201459165689398,5,96,1,3
1922,0.0015830207359064374,5,96,1,4
1923,1.0805192706819389,5,96,2,1
1924,0.8245141064139361,5,96,2,2
1925,0.6393322476201508,5,96,2,3
1926,0.4537666286063189,5,96,2,4
1927,4.8848453951445805,5,96,3,1
1928,4.675836711191367,5,96,3,2
1929,4.558276165491855,5,96,3,3
1930,4.438526243047422,5,96,3,4
1931,4.60517018598809,5,96,4,1
1932,4.60517018598809,5,96,4,2
1933,4.605170185988092,5,96,4,3
1934,4.605170185988092,5,96,4,4
1935,9.080546936379719e-06,5,97,0,1
1936,5.336528162445953e-06,5,97,0,2
1937,3.150342007707252e-06,5,97,0,3
1938,0.0029709520832280276,5,97,1,1
1939,0.0017506452350367421,5,97,1,2
1940,0.001036304215584316,5,97,1,3
1941,0.6262041956521605,5,97,2,1
1942,0.3998787148052074,5,97,2,2
1943,0.23787583364310994,5,97,2,3
1944,4.487551439810227,5,97,3,1
1945,4.59769507155191,5,97,3,2
1946,4.5150114998162945,5,97,3,3
1947,4.60517018372415,5,97,4,1
1948,4.605170183724141,5,97,4,2
1949,4.605170185988092,5,97,4,3
1950,2.451073933922021e-06,5,98,0,1
1951,1.8056006328703855e-06,5,98,0,2
1952,1.7084631718858323e-06,5,98,0,3
1953,1.4590670849301546e-06,5,98,0,4
1954,0.0010980385307267845,5,98,1,1
1955,0.0008020542593844202,5,98,1,2
1956,0.0007542743976189509,5,98,1,3
1957,0.0006400706559137603,5,98,1,4
1958,0.2979395359655544,5,98,2,1
1959,0.19332908053146253,5,98,2,2
1960,0.15787569787388783,5,98,2,3
1961,0.11897824750213282,5,98,2,4
1962,4.553426898367215,5,98,3,1
1963,4.5762571191701396,5,98,3,2
1964,4.578941114299379,5,98,3,3
1965,4.317122363929037,5,98,3,4
1966,4.60517018372411,5,98,4,1
1967,4.6051701859880945,5,98,4,2
1968,4.6051701859880945,5,98,4,3
1969,4.605170185988092,5,98,4,4
1970,6.824517270367925e-06,5,99,0,1
1971,4.813894170660471e-06,5,99,0,2
1972,3.778649811200796e-06,5,99,0,3
1973,2.907092373050091e-06,5,99,0,4
1974,0.002860819079179705,5,99,1,1
1975,0.002011447689862271,5,99,1,2
1976,0.0015787426826983988,5,99,1,3
1977,0.0012115405772021859,5,99,1,4
1978,0.678485459935686,5,99,2,1
1979,0.453912342925803,5,99,2,2
1980,0.34915728504873494,5,99,2,3
1981,0.24928564733503844,5,99,2,4
1982,4.450466247658051,5,99,3,1
1983,4.664325954697063,5,99,3,2
1984,4.58801996739254,5,99,3,3
1985,4.493280777725496,5,99,3,4
1986,4.6051701859880945,5,99,4,1
1987,4.605170185988092,5,99,4,2
1988,4.605170185988094,5,99,4,3
1989,4.605170185988092,5,99,4,4
1990,4.952805433562635e-06,10,0,0,1
1991,3.033472193235409e-06,10,0,0,2
1992,2.750520394299849e-06,10,0,0,3
1993,2.01452511383593e-06,10,0,0,4
1994,0.001611839460092128,10,0,1,1
1995,0.0009872259890074814,10,0,1,2
1996,0.0008903289736133108,10,0,1,3
1997,0.0006549435830374151,10,0,1,4
1998,0.4071852053862602,10,0,2,1
1999,0.2560241263779822,10,0,2,2
2000,0.21408730696803635,10,0,2,3
2001,0.16412677081550786,10,0,2,4
2002,4.587448905118512,10,0,3,1
2003,4.62542188624154,10,0,3,2
2004,4.603258734391917,10,0,3,3
2005,4.571428964298593,10,0,3,4
2006,4.6051701859880945,10,0,4,1
2007,4.6051701859880945,10,0,4,2
2008,4.605170185988095,10,0,4,3
2009,4.605170185988092,10,0,4,4
2010,3.2918842628043565e-06,10,1,0,1
2011,2.2678656388525065e-06,10,1,0,2
2012,1.9331722672238927e-06,10,1,0,3
2013,1.8431719199796248e-06,10,1,0,4
2014,0.0011548248531667235,10,1,1,1
2015,0.0007941596273552953,10,1,1,2
2016,0.0006745782945843659,10,1,1,3
2017,0.0006406327223578145,10,1,1,4
2018,0.28656574812909413,10,1,2,1
2019,0.19166588889231365,10,1,2,2
2020,0.15280732600394967,10,1,2,3
2021,0.13203395622554392,10,1,2,4
2022,4.584921800049502,10,1,3,1
2023,4.654344091153402,10,1,3,2
2024,4.603250878383744,10,1,3,3
2025,4.506776021913007,10,1,3,4
2026,4.605170185988094,10,1,4,1
2027,4.605170185988091,10,1,4,2
2028,4.605170185988093,10,1,4,3
2029,4.605170185988092,10,1,4,4
2030,3.6761621834274782e-06,10,2,0,1
2031,2.925703345479924e-06,10,2,0,2
2032,2.2804479734225835e-06,10,2,0,3
2033,1.9968676570059074e-06,10,2,0,4
2034,0.0012305886413449471,10,2,1,1
2035,0.0009760016993693929,10,2,1,2
2036,0.0007593839823446177,10,2,1,3
2037,0.0006611717770850234,10,2,1,4
2038,0.3112418659797342,10,2,2,1
2039,0.2350396293312217,10,2,2,2
2040,0.1773846633106675,10,2,2,3
2041,0.13985319251277417,10,2,2,4
2042,4.545482574711279,10,2,3,1
2043,4.604555656569773,10,2,3,2
2044,4.6035468732140155,10,2,3,3
2045,4.548982933122685,10,2,3,4
2046,4.605170185988091,10,2,4,1
2047,4.605170185988094,10,2,4,2
2048,4.605170185988093,10,2,4,3
2049,4.605170185988092,10,2,4,4
2050,1.9590299774885356e-06,10,3,0,1
2051,1.4545798684012512e-06,10,3,0,2
2052,1.388745546525294e-06,10,3,0,3
2053,1.0396051521865957e-06,10,3,0,4
2054,0.0008256955313135778,10,3,1,1
2055,0.0006139418025297924,10,3,1,2
2056,0.0005836775762300545,10,3,1,3
2057,0.00043355312794179923,10,3,1,4
2058,0.26401437131947136,10,3,2,1
2059,0.20101540107901728,10,3,2,2
2060,0.17843000082111654,10,3,2,3
2061,0.12236075777147981,10,3,2,4
2062,4.6244241862631545,10,3,3,1
2063,4.6350062468101205,10,3,3,2
2064,4.597850938585126,10,3,3,3
2065,4.542247335854201,10,3,3,4
2066,4.605170185988089,10,3,4,1
2067,4.605170185988088,10,3,4,2
2068,4.605170185988091,10,3,4,3
2069,4.605170185988092,10,3,4,4
2070,1.9976421158363067e-06,10,4,0,1
2071,1.5149986947321503e-06,10,4,0,2
2072,1.4279296537758612e-06,10,4,0,3
2073,1.1125155721103397e-06,10,4,0,4
2074,0.0006675430512252736,10,4,1,1
2075,0.0005034508521992373,10,4,1,2
2076,0.0004733390512013866,10,4,1,3
2077,0.00036691792111653854,10,4,1,4
2078,0.16707332786884396,10,4,2,1
2079,0.11723308249890373,10,4,2,2
2080,0.10470646006419256,10,4,2,3
2081,0.07479033522279188,10,4,2,4
2082,4.4826613504279464,10,4,3,1
2083,4.610204624511044,10,4,3,2
2084,4.575683175616901,10,4,3,3
2085,4.428643670018361,10,4,3,4
2086,4.605170185988093,10,4,4,1
2087,4.605170185988092,10,4,4,2
2088,4.605170185988092,10,4,4,3
2089,4.605170185988092,10,4,4,4
2090,3.2045139485500918e-06,10,5,0,1
2091,2.7923483852457243e-06,10,5,0,2
2092,2.5957264935053126e-06,10,5,0,3
2093,1.920805964950034e-06,10,5,0,4
2094,0.0010793252257431524,10,5,1,1
2095,0.0009365308504867276,10,5,1,2
2096,0.0008669220742601527,10,5,1,3
2097,0.0006416779257696348,10,5,1,4
2098,0.2761511571526064,10,5,2,1
2099,0.22448785991731462,10,5,2,2
2100,0.19539842853757283,10,5,2,3
2101,0.1416175460584581,10,5,2,4
2102,4.669497281967643,10,5,3,1
2103,4.64901196495813,10,5,3,2
2104,4.5992937399968925,10,5,3,3
2105,4.52725413020771,10,5,3,4
2106,4.60517018598809,10,5,4,1
2107,4.605170185988095,10,5,4,2
2108,4.605170185988092,10,5,4,3
2109,4.605170185988092,10,5,4,4
2110,2.7294995385909737e-06,10,6,0,1
2111,2.078661276286309e-06,10,6,0,2
2112,1.8694043836114949e-06,10,6,0,3
2113,1.7227123354501828e-06,10,6,0,4
2114,0.0009360447199029329,10,6,1,1
2115,0.0007072289794085515,10,6,1,2
2116,0.0006345714745504827,10,6,1,3
2117,0.0005818997895072897,10,6,1,4
2118,0.2163010991539461,10,6,2,1
2119,0.14464706942913436,10,6,2,2
2120,0.12399733123767204,10,6,2,3
2121,0.1013114126095278,10,6,2,4
2122,4.471041440057231,10,6,3,1
2123,4.669605417626602,10,6,3,2
2124,4.599634985839839,10,6,3,3
2125,4.459186145573514,10,6,3,4
2126,4.605170185988094,10,6,4,1
2127,4.605170185988097,10,6,4,2
2128,4.6051701859880945,10,6,4,3
2129,4.605170185988092,10,6,4,4
2130,5.077421459324938e-06,10,7,0,1
2131,3.437688847023057e-06,10,7,0,2
2132,3.3284774038425113e-06,10,7,0,3
2133,2.6012499922956067e-06,10,7,0,4
2134,0.0014531065613977573,10,7,1,1
2135,0.0009803164977933501,10,7,1,2
2136,0.0009463898787490654,10,7,1,3
2137,0.0007383252329749013,10,7,1,4
2138,0.3135439404372152,10,7,2,1
2139,0.2011465806698802,10,7,2,2
2140,0.18279894777723849,10,7,2,3
2141,0.13509973963831978,10,7,2,4
2142,4.4591622838310085,10,7,3,1
2143,4.606484699226715,10,7,3,2
2144,4.605186021682639,10,7,3,3
2145,4.5721323303985715,10,7,3,4
2146,4.605170185988094,10,7,4,1
2147,4.605170185988092,10,7,4,2
2148,4.6051701859880945,10,7,4,3
2149,4.605170185988092,10,7,4,4
2150,6.138219941477507e-06,10,8,0,1
2151,4.171324792190401e-06,10,8,0,2
2152,3.637973664268046e-06,10,8,0,3
2153,2.5015262483663037e-06,10,8,0,4
2154,0.001832834176015763,10,8,1,1
2155,0.0012426877958554641,10,8,1,2
2156,0.001076786412494292,10,8,1,3
2157,0.000745085947706059,10,8,1,4
2158,0.4370645508214123,10,8,2,1
2159,0.29252771277211087,10,8,2,2
2160,0.2347411528083202,10,8,2,3
2161,0.17334147006444844,10,8,2,4
2162,4.615132910945356,10,8,3,1
2163,4.62247738507541,10,8,3,2
2164,4.604482271661117,10,8,3,3
2165,4.576280776086619,10,8,3,4
2166,4.60517018598809,10,8,4,1
2167,4.605170185988093,10,8,4,2
2168,4.605170185988089,10,8,4,3
2169,4.605170185988092,10,8,4,4
2170,3.055410379954049e-06,10,9,0,1
2171,2.1224197754646235e-06,10,9,0,2
2172,1.9949187790857525e-06,10,9,0,3
2173,1.6825038331447217e-06,10,9,0,4
2174,0.0008632012671678027,10,9,1,1
2175,0.0005979850445217844,10,9,1,2
2176,0.0005609415148313535,10,9,1,3
2177,0.00047076822839731136,10,9,1,4
2178,0.20071224686466616,10,9,2,1
2179,0.135229249311229,10,9,2,2
2180,0.12164965188353237,10,9,2,3
2181,0.09453587749194359,10,9,2,4
2182,4.553471728457105,10,9,3,1
2183,4.63499113491997,10,9,3,2
2184,4.597585147713433,10,9,3,3
2185,4.502206368558197,10,9,3,4
2186,4.605170185988093,10,9,4,1
2187,4.605170185988091,10,9,4,2
2188,4.605170185988088,10,9,4,3
2189,4.605170185988092,10,9,4,4
2190,2.7799405929035403e-06,10,10,0,1
2191,2.2098080256077735e-06,10,10,0,2
2192,2.0789064767434695e-06,10,10,0,3
2193,1.6281361450154463e-06,10,10,0,4
2194,0.000985228690506136,10,10,1,1
2195,0.0007810689846666913,10,10,1,2
2196,0.0007322977323175536,10,10,1,3
2197,0.0005705429589548672,10,10,1,4
2198,0.2295569653742931,10,10,2,1
2199,0.17402237632502138,10,10,2,2
2200,0.15323189008194443,10,10,2,3
2201,0.10698577964534728,10,10,2,4
2202,4.655096529661284,10,10,3,1
2203,4.652516071627826,10,10,3,2
2204,4.588649854747839,10,10,3,3
2205,4.504912656501355,10,10,3,4
2206,4.605170185988096,10,10,4,1
2207,4.605170185988093,10,10,4,2
2208,4.605170185988095,10,10,4,3
2209,4.605170185988092,10,10,4,4
2210,3.222809820763173e-06,10,11,0,1
2211,2.2815067197354266e-06,10,11,0,2
2212,2.2086934096665622e-06,10,11,0,3
2213,1.6788314516347214e-06,10,11,0,4
2214,0.0017211581861732855,10,11,1,1
2215,0.001214050711374301,10,11,1,2
2216,0.0011704163259337597,10,11,1,3
2217,0.0008866130394133975,10,11,1,4
2218,0.5770129956477119,10,11,2,1
2219,0.4007918984370157,10,11,2,2
2220,0.3502663350555837,10,11,2,3
2221,0.241929278756305,10,11,2,4
2222,4.746070438659753,10,11,3,1
2223,4.646928670233422,10,11,3,2
2224,4.591949155951535,10,11,3,3
2225,4.533032002789417,10,11,3,4
2226,4.605170185988089,10,11,4,1
2227,4.605170185988091,10,11,4,2
2228,4.605170185988088,10,11,4,3
2229,4.605170185988092,10,11,4,4
2230,5.7878380920681205e-06,10,12,0,1
2231,4.346528806986605e-06,10,12,0,2
2232,3.935991278798678e-06,10,12,0,3
2233,3.0463379596668005e-06,10,12,0,4
2234,0.001704142911404291,10,12,1,1
2235,0.001273062835451498,10,12,1,2
2236,0.001148325016353223,10,12,1,3
2237,0.0008887765361080824,10,12,1,4
2238,0.3442515578374966,10,12,2,1
2239,0.23648659793587476,10,12,2,2
2240,0.19821795190597813,10,12,2,3
2241,0.1487602486196593,10,12,2,4
2242,4.638269162410275,10,12,3,1
2243,4.633848099730911,10,12,3,2
2244,4.605965593898909,10,12,3,3
2245,4.539357254846549,10,12,3,4
2246,4.60517018598809,10,12,4,1
2247,4.605170185988093,10,12,4,2
2248,4.60517018598809,10,12,4,3
2249,4.605170185988092,10,12,4,4
2250,2.64782956770071e-06,10,13,0,1
2251,1.879400662256614e-06,10,13,0,2
2252,1.6898862286798821e-06,10,13,0,3
2253,1.4212715813144428e-06,10,13,0,4
2254,0.0009791932834267714,10,13,1,1
2255,0.0006919194969361928,10,13,1,2
2256,0.0006196443434683049,10,13,1,3
2257,0.0005197018264331277,10,13,1,4
2258,0.27917932137443113,10,13,2,1
2259,0.18703874159122091,10,13,2,2
2260,0.15573106948762522,10,13,2,3
2261,0.12365782751452681,10,13,2,4
2262,4.665412181883643,10,13,3,1
2263,4.637988203439776,10,13,3,2
2264,4.600886997855166,10,13,3,3
2265,4.536521691286516,10,13,3,4
2266,4.60517018598809,10,13,4,1
2267,4.605170185988094,10,13,4,2
2268,4.605170185988093,10,13,4,3
2269,4.605170185988092,10,13,4,4
2270,3.282720493491542e-06,10,14,0,1
2271,2.4635728371955046e-06,10,14,0,2
2272,2.2333789074444055e-06,10,14,0,3
