,message length,m,rep,tau idx,order
1410,0.087876556504545,10,70,2,3
1411,0.08440555155011165,10,70,2,4
1412,9.611839390847958,10,70,3,1
1413,6.48365333854201,10,70,3,2
1414,3.421384423755183,10,70,3,3
1415,1.8656892654834465,10,70,3,4
1416,5.703782474656203,10,70,4,1
1417,5.703782474656206,10,70,4,2
1418,5.7037824746562045,10,70,4,3
1419,5.703782474656201,10,70,4,4
1420,3.9953486658320103e-07,10,71,0,1
1421,3.2601572699103576e-07,10,71,0,2
1422,3.958652191396461e-07,10,71,0,3
1423,5.930955300215146e-07,10,71,0,4
1424,0.00046090888290074676,10,71,1,1
1425,0.00038662793374852865,10,71,1,2
1426,0.0004745776805473254,10,71,1,3
1427,0.0006886508074250841,10,71,1,4
1428,0.07092724077585799,10,71,2,1
1429,0.08123375588793484,10,71,2,2
1430,0.08389385145408351,10,71,2,3
1431,0.08127223564541453,10,71,2,4
1432,9.56725904699687,10,71,3,1
1433,6.398787248002001,10,71,3,2
1434,3.265957077412103,10,71,3,3
1435,1.7594977682158568,10,71,3,4
1436,5.703782474656203,10,71,4,1
1437,5.703782474656204,10,71,4,2
1438,5.703782474656204,10,71,4,3
1439,5.703782474656201,10,71,4,4
1440,3.679097381990848e-07,10,72,0,1
1441,3.0471227383671584e-07,10,72,0,2
1442,3.7416559419203854e-07,10,72,0,3
1443,5.573440677864028e-07,10,72,0,4
1444,0.00042652035137792123,10,72,1,1
1445,0.0003634672891501701,10,72,1,2
1446,0.0004494729913567426,10,72,1,3
1447,0.0006493287422211225,10,72,1,4
1448,0.06525121105658407,10,72,2,1
1449,0.07419126822922209,10,72,2,2
1450,0.07678664221356948,10,72,2,3
1451,0.07457167480629323,10,72,2,4
1452,9.390828515916679,10,72,3,1
1453,6.160962698915577,10,72,3,2
1454,3.0954322287191327,10,72,3,3
1455,1.6746997156675256,10,72,3,4
1456,5.703782474656203,10,72,4,1
1457,5.703782474656202,10,72,4,2
1458,5.703782474656204,10,72,4,3
1459,5.703782474656201,10,72,4,4
1460,4.2482414044919814e-07,10,73,0,1
1461,3.5834396939701807e-07,10,73,0,2
1462,4.221900031693704e-07,10,73,0,3
1463,6.319877989824363e-07,10,73,0,4
1464,0.00047387697298499967,10,73,1,1
1465,0.0004090240290978795,10,73,1,2
1466,0.0004889631195294491,10,73,1,3
1467,0.0007096748662611674,10,73,1,4
1468,0.0743109517603456,10,73,2,1
1469,0.08560359670140845,10,73,2,2
1470,0.08744930773431335,10,73,2,3
1471,0.08391622927502596,10,73,2,4
1472,9.41650679949598,10,73,3,1
1473,6.472851336582937,10,73,3,2
1474,3.5056008869848627,10,73,3,3
1475,1.8991452170533174,10,73,3,4
1476,5.703782474656202,10,73,4,1
1477,5.703782474656204,10,73,4,2
1478,5.703782474656202,10,73,4,3
1479,5.703782474656201,10,73,4,4
1480,4.4186935708664943e-07,10,74,0,1
1481,3.6978215838673334e-07,10,74,0,2
1482,4.4032287136591686e-07,10,74,0,3
1483,6.580814941870017e-07,10,74,0,4
1484,0.0004987577258175422,10,74,1,1
1485,0.0004290596239894303,10,74,1,2
1486,0.0005174939280190565,10,74,1,3
1487,0.0007475354094115261,10,74,1,4
1488,0.07643716668842991,10,74,2,1
1489,0.08708671640267385,10,74,2,2
1490,0.08930797038828339,10,74,2,3
1491,0.08604043121268035,10,74,2,4
1492,9.5827328912652,10,74,3,1
1493,6.641510813798983,10,74,3,2
1494,3.629376329910676,10,74,3,3
1495,1.934845925892136,10,74,3,4
1496,5.703782474656201,10,74,4,1
1497,5.7037824746562045,10,74,4,2
1498,5.7037824746562045,10,74,4,3
1499,5.703782474656201,10,74,4,4
1500,3.6062979803797024e-07,10,75,0,1
1501,2.892301308697609e-07,10,75,0,2
1502,3.4861378784764585e-07,10,75,0,3
1503,5.248218428732798e-07,10,75,0,4
1504,0.00044946427036607513,10,75,1,1
1505,0.000371687236954547,10,75,1,2
1506,0.0004531896645823489,10,75,1,3
1507,0.0006594043961012375,10,75,1,4
1508,0.06978994065007459,10,75,2,1
1509,0.08006522144869015,10,75,2,2
1510,0.08328929137943926,10,75,2,3
1511,0.0808124215049677,10,75,2,4
1512,9.683429631774683,10,75,3,1
1513,6.526003506041734,10,75,3,2
1514,3.521150200743209,10,75,3,3
1515,1.9438902822428283,10,75,3,4
1516,5.703782474656204,10,75,4,1
1517,5.703782474656205,10,75,4,2
1518,5.703782474656205,10,75,4,3
1519,5.703782474656201,10,75,4,4
1520,4.3944405963766697e-07,10,76,0,1
1521,3.614964388387598e-07,10,76,0,2
1522,4.248630745551374e-07,10,76,0,3
1523,6.40597516365915e-07,10,76,0,4
1524,0.0005366555950184499,10,76,1,1
1525,0.0004530193641547331,10,76,1,2
1526,0.0005399358389755349,10,76,1,3
1527,0.0007870170096904161,10,76,1,4
1528,0.08186277898489686,10,76,2,1
1529,0.09297597694249417,10,76,2,2
1530,0.0933358253451997,10,76,2,3
1531,0.08843271705929201,10,76,2,4
1532,9.459371476605543,10,76,3,1
1533,6.864922114325243,10,76,3,2
1534,4.255224308721035,10,76,3,3
1535,2.4215486976003575,10,76,3,4
1536,5.703782474656201,10,76,4,1
1537,5.703782474656203,10,76,4,2
1538,5.703782474656201,10,76,4,3
1539,5.703782474656201,10,76,4,4
1540,5.250494624284285e-07,10,77,0,1
1541,4.336697478068974e-07,10,77,0,2
1542,5.223652367741805e-07,10,77,0,3
1543,7.772138808093132e-07,10,77,0,4
1544,0.0005667508066511447,10,77,1,1
1545,0.00048132874167052843,10,77,1,2
1546,0.0005870603234540382,10,77,1,3
1547,0.0008448264120435311,10,77,1,4
1548,0.07905100836222541,10,77,2,1
1549,0.09027378603718265,10,77,2,2
1550,0.0915062973687256,10,77,2,3
1551,0.08774670024325104,10,77,2,4
1552,9.774092045649546,10,77,3,1
1553,6.6021091951549105,10,77,3,2
1554,3.604039716340815,10,77,3,3
1555,1.9762298522614343,10,77,3,4
1556,5.703782474656202,10,77,4,1
1557,5.703782474656202,10,77,4,2
1558,5.703782474656202,10,77,4,3
1559,5.703782474656201,10,77,4,4
1560,4.244141716056027e-07,10,78,0,1
1561,3.4996069506881833e-07,10,78,0,2
1562,4.30062708035861e-07,10,78,0,3
1563,6.383424784317526e-07,10,78,0,4
1564,0.0009025007998953293,10,78,1,1
1565,0.0007741183600472653,10,78,1,2
1566,0.0009605707485288457,10,78,1,3
1567,0.0013652431740318605,10,78,1,4
1568,0.15897884510523785,10,78,2,1
1569,0.15501330765625285,10,78,2,2
1570,0.14201984627924427,10,78,2,3
1571,0.12779295409816616,10,78,2,4
1572,6.13216579095437,10,78,3,1
1573,5.766771526467993,10,78,3,2
1574,5.477980213297922,10,78,3,3
1575,5.286316596876644,10,78,3,4
1576,5.7037824746562045,10,78,4,1
1577,5.7037824746562045,10,78,4,2
1578,5.703782474656205,10,78,4,3
1579,5.703782474656201,10,78,4,4
1580,4.878920681836152e-07,10,79,0,1
1581,3.961221219407618e-07,10,79,0,2
1582,4.651196171545635e-07,10,79,0,3
1583,7.056396471583071e-07,10,79,0,4
1584,0.0005603363425426451,10,79,1,1
1585,0.00046668012985008785,10,79,1,2
1586,0.0005565879089766013,10,79,1,3
1587,0.0008160233787428695,10,79,1,4
1588,0.08045567821147212,10,79,2,1
1589,0.09240715187304274,10,79,2,2
1590,0.09245358758368732,10,79,2,3
1591,0.08694748623469817,10,79,2,4
1592,9.661537016159407,10,79,3,1
1593,6.737218568023573,10,79,3,2
1594,3.989401536115442,10,79,3,3
1595,2.2406544611656787,10,79,3,4
1596,5.703782474656201,10,79,4,1
1597,5.703782474656204,10,79,4,2
1598,5.703782474656203,10,79,4,3
1599,5.703782474656201,10,79,4,4
1600,4.0857202581942587e-07,10,80,0,1
1601,3.4337990484356595e-07,10,80,0,2
1602,4.072368779382829e-07,10,80,0,3
1603,6.100863734204154e-07,10,80,0,4
1604,0.0004733407432752027,10,80,1,1
1605,0.0004077353424577525,10,80,1,2
1606,0.0004888871938915559,10,80,1,3
1607,0.000710222904258373,10,80,1,4
1608,0.07571202403401911,10,80,2,1
1609,0.0859789734316795,10,80,2,2
1610,0.08864530607625971,10,80,2,3
1611,0.08504300433526968,10,80,2,4
1612,9.451266190135588,10,80,3,1
1613,6.627860484310672,10,80,3,2
1614,3.783045994592617,10,80,3,3
1615,2.075606052135277,10,80,3,4
1616,5.703782474656203,10,80,4,1
1617,5.703782474656206,10,80,4,2
1618,5.703782474656206,10,80,4,3
1619,5.703782474656201,10,80,4,4
1620,4.521200417453852e-07,10,81,0,1
1621,3.7223447824086264e-07,10,81,0,2
1622,4.3627766730530704e-07,10,81,0,3
1623,6.646370165341864e-07,10,81,0,4
1624,0.0005186908108993291,10,81,1,1
1625,0.0004387608573575754,10,81,1,2
1626,0.0005222142886864619,10,81,1,3
1627,0.0007681027464903067,10,81,1,4
1628,0.07513131925879346,10,81,2,1
1629,0.08584429311919149,10,81,2,2
1630,0.08720294257425851,10,81,2,3
1631,0.08279391190596108,10,81,2,4
1632,9.643093731186969,10,81,3,1
1633,6.631078266152528,10,81,3,2
1634,3.7422313917124175,10,81,3,3
1635,2.079189951802125,10,81,3,4
1636,5.7037824746562045,10,81,4,1
1637,5.703782474656206,10,81,4,2
1638,5.7037824746562045,10,81,4,3
1639,5.703782474656201,10,81,4,4
1640,3.336386310698325e-07,10,82,0,1
1641,2.760680092687984e-07,10,82,0,2
1642,3.43467878246434e-07,10,82,0,3
1643,5.078103857414362e-07,10,82,0,4
1644,0.00041218117397860514,10,82,1,1
1645,0.00035167959537720124,10,82,1,2
1646,0.0004400396648125103,10,82,1,3
1647,0.0006310342673021552,10,82,1,4
1648,0.0686296466787393,10,82,2,1
1649,0.07775286466807245,10,82,2,2
1650,0.08049986776699641,10,82,2,3
1651,0.0787967522593922,10,82,2,4
1652,9.540174985466477,10,82,3,1
1653,6.5200941682023865,10,82,3,2
1654,3.572483841700627,10,82,3,3
1655,1.9800472873063226,10,82,3,4
1656,5.7037824746562,10,82,4,1
1657,5.703782474656203,10,82,4,2
1658,5.703782474656199,10,82,4,3
1659,5.703782474656201,10,82,4,4
1660,4.289531453267881e-07,10,83,0,1
1661,3.5111947012736455e-07,10,83,0,2
1662,4.185653815838575e-07,10,83,0,3
1663,6.301026367339091e-07,10,83,0,4
1664,0.0004887177598461856,10,83,1,1
1665,0.00041101876839367765,10,83,1,2
1666,0.0004954752176664096,10,83,1,3
1667,0.0007218684646757012,10,83,1,4
1668,0.0722334329310954,10,83,2,1
1669,0.0821113072469272,10,83,2,2
1670,0.08284982680314329,10,83,2,3
1671,0.0787347772529774,10,83,2,4
1672,9.568022358538544,10,83,3,1
1673,6.3809060738886245,10,83,3,2
1674,3.3214027618711617,10,83,3,3
1675,1.8395707515105308,10,83,3,4
1676,5.703782474656198,10,83,4,1
1677,5.703782474656199,10,83,4,2
1678,5.7037824746562,10,83,4,3
1679,5.703782474656201,10,83,4,4
1680,4.339109818674025e-07,10,84,0,1
1681,3.5139429706287917e-07,10,84,0,2
1682,4.0623566939512745e-07,10,84,0,3
1683,6.184208984905126e-07,10,84,0,4
1684,0.0004958615832846534,10,84,1,1
1685,0.000411844164432287,10,84,1,2
1686,0.0004814472933739322,10,84,1,3
1687,0.0007100772183568083,10,84,1,4
1688,0.072736815429405,10,84,2,1
1689,0.08399162010525213,10,84,2,2
1690,0.08609407833770058,10,84,2,3
1691,0.0808973518106928,10,84,2,4
1692,9.567081512938186,10,84,3,1
1693,6.53773235251922,10,84,3,2
1694,3.4795309991216095,10,84,3,3
1695,1.8564916734224925,10,84,3,4
1696,5.703782474656204,10,84,4,1
1697,5.703782474656205,10,84,4,2
1698,5.7037824746562045,10,84,4,3
1699,5.703782474656201,10,84,4,4
1700,4.0768656790410307e-07,10,85,0,1
1701,3.3102397154274876e-07,10,85,0,2
1702,4.0463813069310794e-07,10,85,0,3
1703,6.074529776967097e-07,10,85,0,4
1704,0.00048214035477067013,10,85,1,1
1705,0.0004024457163883735,10,85,1,2
1706,0.0004965586814435104,10,85,1,3
1707,0.0007227650924486184,10,85,1,4
1708,0.0719012672427582,10,85,2,1
1709,0.08202942312126296,10,85,2,2
1710,0.08298900440426918,10,85,2,3
1711,0.07924722877628199,10,85,2,4
1712,9.662074160310176,10,85,3,1
1713,6.508294929530122,10,85,3,2
1714,3.5366328134245038,10,85,3,3
1715,1.9558233669010638,10,85,3,4
1716,5.703782474656204,10,85,4,1
1717,5.703782474656205,10,85,4,2
1718,5.703782474656207,10,85,4,3
1719,5.703782474656201,10,85,4,4
1720,3.5443177911348434e-07,10,86,0,1
1721,2.8848719750909635e-07,10,86,0,2
1722,3.428019318997555e-07,10,86,0,3
1723,5.150953281685133e-07,10,86,0,4
1724,0.0004275932106689844,10,86,1,1
1725,0.00035826956821470406,10,86,1,2
1726,0.000432096157172792,10,86,1,3
1727,0.0006272598281151787,10,86,1,4
1728,0.07177661142311759,10,86,2,1
1729,0.08235321736314781,10,86,2,2
1730,0.08615075006686149,10,86,2,3
1731,0.08472513139287052,10,86,2,4
1732,9.611548892384334,10,86,3,1
1733,6.43193906413458,10,86,3,2
1734,3.405124382398192,10,86,3,3
1735,1.8492048504048384,10,86,3,4
1736,5.703782474656203,10,86,4,1
1737,5.703782474656202,10,86,4,2
1738,5.703782474656202,10,86,4,3
1739,5.703782474656201,10,86,4,4
1740,5.631573391645661e-07,10,87,0,1
1741,4.688781818848464e-07,10,87,0,2
1742,5.875581865315282e-07,10,87,0,3
1743,8.536916284995755e-07,10,87,0,4
1744,0.0006031287900581366,10,87,1,1
1745,0.0005168594248963435,10,87,1,2
1746,0.0006506212225026852,10,87,1,3
1747,0.0009182306597690371,10,87,1,4
1748,0.0777270098642837,10,87,2,1
1749,0.0870525313345508,10,87,2,2
1750,0.08812406063895027,10,87,2,3
1751,0.08413695187126091,10,87,2,4
1752,9.84633985317527,10,87,3,1
1753,6.643616699815919,10,87,3,2
1754,3.6815786371066497,10,87,3,3
1755,2.0364107291927094,10,87,3,4
1756,5.703782474656201,10,87,4,1
1757,5.703782474656202,10,87,4,2
1758,5.703782474656202,10,87,4,3
1759,5.703782474656201,10,87,4,4
1760,6.109526729282388e-07,10,88,0,1
1761,5.023944497396793e-07,10,88,0,2
1762,5.959844740777154e-07,10,88,0,3
1763,8.911581854675887e-07,10,88,0,4
1764,0.0006277296531789749,10,88,1,1
1765,0.0005301864335387936,10,88,1,2
1766,0.0006361896894251963,10,88,1,3
1767,0.0009205482162339962,10,88,1,4
1768,0.0783390350588068,10,88,2,1
1769,0.08972595152992396,10,88,2,2
1770,0.09004331858237856,10,88,2,3
1771,0.08463819506474657,10,88,2,4
1772,9.65280152927075,10,88,3,1
1773,6.6485002195680725,10,88,3,2
1774,3.5918346880621925,10,88,3,3
1775,1.9063923775154206,10,88,3,4
1776,5.703782474656198,10,88,4,1
1777,5.703782474656201,10,88,4,2
1778,5.703782474656197,10,88,4,3
1779,5.703782474656201,10,88,4,4
1780,3.721683337620796e-07,10,89,0,1
1781,3.107194539511693e-07,10,89,0,2
1782,3.948016191641923e-07,10,89,0,3
1783,5.764805113273042e-07,10,89,0,4
1784,0.0004321245938463999,10,89,1,1
1785,0.0003718751740689717,10,89,1,2
1786,0.00047514583215697674,10,89,1,3
1787,0.0006731077733856949,10,89,1,4
1788,0.06858453568817807,10,89,2,1
1789,0.07611668867697298,10,89,2,2
1790,0.07879881111944512,10,89,2,3
1791,0.07811887622510305,10,89,2,4
1792,9.491355287148059,10,89,3,1
1793,6.386734147139984,10,89,3,2
1794,3.3373397244104295,10,89,3,3
1795,1.7989964567130783,10,89,3,4
1796,5.7037824746562,10,89,4,1
1797,5.703782474656202,10,89,4,2
1798,5.703782474656201,10,89,4,3
1799,5.703782474656201,10,89,4,4
1800,3.9863141464147045e-07,10,90,0,1
1801,3.2783875485858927e-07,10,90,0,2
1802,3.9873744037827175e-07,10,90,0,3
1803,5.975621402143361e-07,10,90,0,4
1804,0.0004637660209657977,10,90,1,1
1805,0.0003917950139541524,10,90,1,2
1806,0.000481543011564195,10,90,1,3
1807,0.0006994238410307219,10,90,1,4
1808,0.07125032117209408,10,90,2,1
1809,0.08137110050302204,10,90,2,2
1810,0.08306488229682042,10,90,2,3
1811,0.07987438830647964,10,90,2,4
1812,9.584916891740017,10,90,3,1
1813,6.464738196297949,10,90,3,2
1814,3.4143264056167544,10,90,3,3
1815,1.8383214707968762,10,90,3,4
1816,5.703782474656202,10,90,4,1
1817,5.703782474656201,10,90,4,2
1818,5.703782474656201,10,90,4,3
1819,5.703782474656201,10,90,4,4
1820,4.433594723955714e-07,10,91,0,1
1821,3.664522980201257e-07,10,91,0,2
1822,4.256447587065726e-07,10,91,0,3
1823,6.412521225129808e-07,10,91,0,4
1824,0.0005034421922457087,10,91,1,1
1825,0.00042665004648521736,10,91,1,2
1826,0.000502312664020536,10,91,1,3
1827,0.0007329608701773793,10,91,1,4
1828,0.07714460376815722,10,91,2,1
1829,0.09056659954345807,10,91,2,2
1830,0.09302581755560588,10,91,2,3
1831,0.08754527259865341,10,91,2,4
1832,9.749825365993054,10,91,3,1
1833,6.5994200370779845,10,91,3,2
1834,3.5634476595268696,10,91,3,3
1835,1.9307382511574418,10,91,3,4
1836,5.7037824746562045,10,91,4,1
1837,5.7037824746562045,10,91,4,2
1838,5.703782474656205,10,91,4,3
1839,5.703782474656201,10,91,4,4
1840,4.2618486133585987e-07,10,92,0,1
1841,3.5411951603350755e-07,10,92,0,2
1842,4.222823369350037e-07,10,92,0,3
1843,6.251085711284077e-07,10,92,0,4
1844,0.00048095333043547336,10,92,1,1
1845,0.000410027149594221,10,92,1,2
1846,0.000495052802775434,10,92,1,3
1847,0.0007108521667467116,10,92,1,4
1848,0.07417684478193975,10,92,2,1
1849,0.08579884038050366,10,92,2,2
1850,0.0896956567997868,10,92,2,3
1851,0.08711127939336016,10,92,2,4
1852,9.723781557956542,10,92,3,1
1853,6.515213278315112,10,92,3,2
1854,3.422413679543175,10,92,3,3
1855,1.8575171954224898,10,92,3,4
1856,5.703782474656202,10,92,4,1
1857,5.7037824746562045,10,92,4,2
1858,5.703782474656205,10,92,4,3
1859,5.703782474656201,10,92,4,4
1860,4.333414160700988e-07,10,93,0,1
1861,3.7473292265402525e-07,10,93,0,2
1862,4.5325262023818147e-07,10,93,0,3
1863,6.579757574343148e-07,10,93,0,4
1864,0.0008391522698969894,10,93,1,1
1865,0.0007524990920827722,10,93,1,2
1866,0.0009176424848259153,10,93,1,3
1867,0.0012797336669922998,10,93,1,4
1868,0.15610521482546935,10,93,2,1
1869,0.1563268159151784,10,93,2,2
1870,0.1472104565410019,10,93,2,3
1871,0.13576909722274522,10,93,2,4
1872,6.382644691508868,10,93,3,1
1873,5.81481243000711,10,93,3,2
1874,5.506687635889032,10,93,3,3
1875,5.263885471709256,10,93,3,4
1876,5.703782474656202,10,93,4,1
1877,5.703782474656201,10,93,4,2
1878,5.703782474656202,10,93,4,3
1879,5.703782474656201,10,93,4,4
1880,3.9895460409583583e-07,10,94,0,1
1881,3.307682441312798e-07,10,94,0,2
1882,3.894186378604336e-07,10,94,0,3
1883,5.84610919673878e-07,10,94,0,4
1884,0.0005618680467515645,10,94,1,1
1885,0.0004803717854597149,10,94,1,2
1886,0.0005733010297575419,10,94,1,3
1887,0.0008294968407067671,10,94,1,4
1888,0.09079381886138244,10,94,2,1
1889,0.1009332929261289,10,94,2,2
1890,0.0994342128854115,10,94,2,3
1891,0.09304527921586825,10,94,2,4
1892,8.826327308542197,10,94,3,1
1893,6.843630125388609,10,94,3,2
1894,5.028398536037604,10,94,3,3
1895,3.2971246329209647,10,94,3,4
1896,5.703782474656203,10,94,4,1
1897,5.703782474656205,10,94,4,2
1898,5.703782474656203,10,94,4,3
1899,5.703782474656201,10,94,4,4
1900,4.2103303835375194e-07,10,95,0,1
1901,3.480324052042294e-07,10,95,0,2
1902,4.1177290033278524e-07,10,95,0,3
1903,6.207474854136308e-07,10,95,0,4
1904,0.0004936360239795635,10,95,1,1
1905,0.0004193496755830438,10,95,1,2
1906,0.000502133555202431,10,95,1,3
1907,0.0007322124607016534,10,95,1,4
1908,0.07617472426121556,10,95,2,1
1909,0.08655505808028925,10,95,2,2
1910,0.08884334732156315,10,95,2,3
1911,0.08458939539715615,10,95,2,4
1912,9.718335544816487,10,95,3,1
1913,6.676596778762792,10,95,3,2
1914,3.68655575737054,10,95,3,3
1915,2.010719286592981,10,95,3,4
1916,5.703782474656203,10,95,4,1
1917,5.703782474656205,10,95,4,2
1918,5.703782474656201,10,95,4,3
1919,5.703782474656201,10,95,4,4
1920,4.577425398270829e-07,10,96,0,1
1921,3.765483773572609e-07,10,96,0,2
1922,4.4173734059169134e-07,10,96,0,3
1923,6.685715261411929e-07,10,96,0,4
1924,0.0005034216083450969,10,96,1,1
1925,0.00042474347124830773,10,96,1,2
1926,0.0005067434647101927,10,96,1,3
1927,0.0007407134302432894,10,96,1,4
1928,0.07815257609971916,10,96,2,1
1929,0.0890498955283906,10,96,2,2
1930,0.09233014212074535,10,96,2,3
1931,0.08958556081188007,10,96,2,4
1932,9.553179238450916,10,96,3,1
1933,6.606507491982134,10,96,3,2
1934,3.5866833805532843,10,96,3,3
1935,1.9540343967741904,10,96,3,4
1936,5.703782474656203,10,96,4,1
1937,5.7037824746562045,10,96,4,2
1938,5.703782474656202,10,96,4,3
1939,5.703782474656201,10,96,4,4
1940,4.5776208085560044e-07,10,97,0,1
1941,3.678063047740654e-07,10,97,0,2
1942,4.342593526787675e-07,10,97,0,3
1943,6.591862309335283e-07,10,97,0,4
1944,0.0005267845851427474,10,97,1,1
1945,0.00043531204296766435,10,97,1,2
1946,0.0005217889231292506,10,97,1,3
1947,0.0007645544831369477,10,97,1,4
1948,0.0759085817595837,10,97,2,1
1949,0.08801993197252508,10,97,2,2
1950,0.08947030752432841,10,97,2,3
1951,0.08462395141043899,10,97,2,4
1952,9.761962085222653,10,97,3,1
1953,6.667918142295853,10,97,3,2
1954,3.6676005383349715,10,97,3,3
1955,1.9893516982269666,10,97,3,4
1956,5.703782474656201,10,97,4,1
1957,5.703782474656202,10,97,4,2
1958,5.7037824746562045,10,97,4,3
1959,5.703782474656201,10,97,4,4
1960,3.874552157966116e-07,10,98,0,1
1961,3.217385551278207e-07,10,98,0,2
1962,3.7481975940015233e-07,10,98,0,3
1963,5.626721248930266e-07,10,98,0,4
1964,0.0004598409774026462,10,98,1,1
1965,0.00039149723167957243,10,98,1,2
1966,0.0004628627848165274,10,98,1,3
1967,0.000672459658552782,10,98,1,4
1968,0.0734933230703751,10,98,2,1
1969,0.08466490775633499,10,98,2,2
1970,0.08645070149892735,10,98,2,3
1971,0.08252082475710498,10,98,2,4
1972,9.671939253646713,10,98,3,1
1973,6.526941708220217,10,98,3,2
1974,3.456433465757387,10,98,3,3
1975,1.8716608498857275,10,98,3,4
1976,5.703782474656204,10,98,4,1
1977,5.703782474656205,10,98,4,2
1978,5.703782474656205,10,98,4,3
1979,5.703782474656201,10,98,4,4
1980,4.4778689494914814e-07,10,99,0,1
1981,3.673883983909554e-07,10,99,0,2
1982,4.3845178140586305e-07,10,99,0,3
1983,6.507480438955326e-07,10,99,0,4
1984,0.000514593884835518,10,99,1,1
1985,0.0004336067988550147,10,99,1,2
1986,0.0005240919300958605,10,99,1,3
1987,0.00075317038013889,10,99,1,4
1988,0.07970733968903314,10,99,2,1
1989,0.09021635133637639,10,99,2,2
1990,0.09186334752657688,10,99,2,3
1991,0.08932622711255878,10,99,2,4
1992,9.67414081846098,10,99,3,1
1993,6.709247618706801,10,99,3,2
1994,3.85755172608207,10,99,3,3
1995,2.1412449323317047,10,99,3,4
1996,5.703782474656201,10,99,4,1
1997,5.703782474656202,10,99,4,2
1998,5.703782474656203,10,99,4,3
1999,5.703782474656201,10,99,4,4
2000,5.8226037243439e-07,15,0,0,1
2001,4.820474683898957e-07,15,0,0,2
2002,5.719815249043136e-07,15,0,0,3
2003,8.691346673472822e-07,15,0,0,4
2004,0.0005242801907712358,15,0,1,1
2005,0.0004443704627158356,15,0,1,2
2006,0.0005339829192780848,15,0,1,3
2007,0.0007871914806045766,15,0,1,4
2008,0.07921417046249624,15,0,2,1
2009,0.09280104361748413,15,0,2,2
2010,0.09918371305191905,15,0,2,3
2011,0.09877401975695754,15,0,2,4
2012,9.117978796621024,15,0,3,1
2013,6.709602304959895,15,0,3,2
2014,4.090273342071684,15,0,3,3
2015,2.2508895853253006,15,0,3,4
2016,5.703782474656202,15,0,4,1
2017,5.703782474656203,15,0,4,2
2018,5.703782474656203,15,0,4,3
2019,5.703782474656201,15,0,4,4
2020,5.636200937353397e-07,15,1,0,1
2021,4.87966703294207e-07,15,1,0,2
2022,5.988787016020236e-07,15,1,0,3
2023,8.828376465430665e-07,15,1,0,4
2024,0.0005073059299596453,15,1,1,1
2025,0.0004495121517203351,15,1,1,2
2026,0.0005558552326821436,15,1,1,3
2027,0.0007982161117361386,15,1,1,4
2028,0.0782950329180633,15,1,2,1
2029,0.0926425302448992,15,1,2,2
2030,0.09918375261962875,15,1,2,3
2031,0.0991561072805327,15,1,2,4
2032,9.018087765980184,15,1,3,1
2033,6.731039115720105,15,1,3,2
2034,4.235243883069443,15,1,3,3
2035,2.3640416479621824,15,1,3,4
2036,5.703782474656199,15,1,4,1
2037,5.703782474656199,15,1,4,2
2038,5.7037824746562,15,1,4,3
2039,5.703782474656201,15,1,4,4
2040,5.552153849522345e-07,15,2,0,1
2041,4.802697112574195e-07,15,2,0,2
2042,5.994093497108111e-07,15,2,0,3
2043,8.78724970121425e-07,15,2,0,4
2044,0.0005079774305398344,15,2,1,1
2045,0.0004505851006839281,15,2,1,2
2046,0.0005645728149801972,15,2,1,3
2047,0.0008064388899491348,15,2,1,4
2048,0.07912603490344292,15,2,2,1
2049,0.0926579286569993,15,2,2,2
2050,0.09928483973624445,15,2,2,3
2051,0.0995144721294956,15,2,2,4
2052,9.025131842312124,15,2,3,1
2053,6.748368462226943,15,2,3,2
2054,4.336474562634437,15,2,3,3
2055,2.4773358722999754,15,2,3,4
2056,5.703782474656198,15,2,4,1
2057,5.703782474656199,15,2,4,2
2058,5.7037824746562045,15,2,4,3
2059,5.703782474656201,15,2,4,4
2060,5.11622033336212e-07,15,3,0,1
2061,4.329100806062247e-07,15,3,0,2
2062,5.400132910143851e-07,15,3,0,3
2063,7.983869947381095e-07,15,3,0,4
2064,0.00047523000280140504,15,3,1,1
2065,0.00041228493690320667,15,3,1,2
2066,0.0005181970979987981,15,3,1,3
2067,0.0007457402964377025,15,3,1,4
2068,0.07501699693755998,15,3,2,1
2069,0.08730833416945338,15,3,2,2
2070,0.09413085025862654,15,3,2,3
2071,0.09542687702462516,15,3,2,4
2072,9.110557899243004,15,3,3,1
2073,6.672548359010161,15,3,3,2
2074,4.047581081990312,15,3,3,3
2075,2.243655150092273,15,3,3,4
2076,5.7037824746562,15,3,4,1
2077,5.703782474656197,15,3,4,2
2078,5.703782474656198,15,3,4,3
2079,5.703782474656201,15,3,4,4
2080,3.9314350873398407e-07,15,4,0,1
2081,3.3653238898714855e-07,15,4,0,2
2082,4.216244355106924e-07,15,4,0,3
2083,6.176488813736114e-07,15,4,0,4
2084,0.00039609706725007854,15,4,1,1
2085,0.00034767462174606703,15,4,1,2
2086,0.00043777698959997224,15,4,1,3
2087,0.0006253548223380534,15,4,1,4
2088,0.06958361498551206,15,4,2,1
2089,0.0812035448057833,15,4,2,2
2090,0.08809100257930258,15,4,2,3
2091,0.08978171071190566,15,4,2,4
2092,9.152460814673116,15,4,3,1
2093,6.581032709139039,15,4,3,2
2094,3.8693102005676323,15,4,3,3
2095,2.1325955860596335,15,4,3,4
2096,5.703782474656199,15,4,4,1
2097,5.703782474656198,15,4,4,2
