,message length,p_shuffle,rep,tau fact.,order
603,0.0044359060495962055,0.0,75,0.1,4
604,0.38692314057895366,0.0,75,1.0,1
605,0.31752122648056413,0.0,75,1.0,2
606,0.2891974791473963,0.0,75,1.0,3
607,0.3319753797582674,0.0,75,1.0,4
608,0.004227948648864187,0.0,76,0.1,1
609,0.003149744329749106,0.0,76,0.1,2
610,0.002907436861332581,0.0,76,0.1,3
611,0.0044359060495962055,0.0,76,0.1,4
612,0.38692314057895366,0.0,76,1.0,1
613,0.31752122648056413,0.0,76,1.0,2
614,0.2891974791473963,0.0,76,1.0,3
615,0.3319753797582674,0.0,76,1.0,4
616,0.004227948648864187,0.0,77,0.1,1
617,0.003149744329749106,0.0,77,0.1,2
618,0.002907436861332581,0.0,77,0.1,3
619,0.0044359060495962055,0.0,77,0.1,4
620,0.38692314057895366,0.0,77,1.0,1
621,0.31752122648056413,0.0,77,1.0,2
622,0.2891974791473963,0.0,77,1.0,3
623,0.3319753797582674,0.0,77,1.0,4
624,0.004227948648864187,0.0,78,0.1,1
625,0.003149744329749106,0.0,78,0.1,2
626,0.002907436861332581,0.0,78,0.1,3
627,0.0044359060495962055,0.0,78,0.1,4
628,0.38692314057895366,0.0,78,1.0,1
629,0.31752122648056413,0.0,78,1.0,2
630,0.2891974791473963,0.0,78,1.0,3
631,0.3319753797582674,0.0,78,1.0,4
632,0.004227948648864187,0.0,79,0.1,1
633,0.003149744329749106,0.0,79,0.1,2
634,0.002907436861332581,0.0,79,0.1,3
635,0.0044359060495962055,0.0,79,0.1,4
636,0.38692314057895366,0.0,79,1.0,1
637,0.31752122648056413,0.0,79,1.0,2
638,0.2891974791473963,0.0,79,1.0,3
639,0.3319753797582674,0.0,79,1.0,4
640,0.004227948648864187,0.0,80,0.1,1
641,0.003149744329749106,0.0,80,0.1,2
642,0.002907436861332581,0.0,80,0.1,3
643,0.0044359060495962055,0.0,80,0.1,4
644,0.38692314057895366,0.0,80,1.0,1
645,0.31752122648056413,0.0,80,1.0,2
646,0.2891974791473963,0.0,80,1.0,3
647,0.3319753797582674,0.0,80,1.0,4
648,0.004227948648864187,0.0,81,0.1,1
649,0.003149744329749106,0.0,81,0.1,2
650,0.002907436861332581,0.0,81,0.1,3
651,0.0044359060495962055,0.0,81,0.1,4
652,0.38692314057895366,0.0,81,1.0,1
653,0.31752122648056413,0.0,81,1.0,2
654,0.2891974791473963,0.0,81,1.0,3
655,0.3319753797582674,0.0,81,1.0,4
656,0.004227948648864187,0.0,82,0.1,1
657,0.003149744329749106,0.0,82,0.1,2
658,0.002907436861332581,0.0,82,0.1,3
659,0.0044359060495962055,0.0,82,0.1,4
660,0.38692314057895366,0.0,82,1.0,1
661,0.31752122648056413,0.0,82,1.0,2
662,0.2891974791473963,0.0,82,1.0,3
663,0.3319753797582674,0.0,82,1.0,4
664,0.004227948648864187,0.0,83,0.1,1
665,0.003149744329749106,0.0,83,0.1,2
666,0.002907436861332581,0.0,83,0.1,3
667,0.0044359060495962055,0.0,83,0.1,4
668,0.38692314057895366,0.0,83,1.0,1
669,0.31752122648056413,0.0,83,1.0,2
670,0.2891974791473963,0.0,83,1.0,3
671,0.3319753797582674,0.0,83,1.0,4
672,0.004227948648864187,0.0,84,0.1,1
673,0.003149744329749106,0.0,84,0.1,2
674,0.002907436861332581,0.0,84,0.1,3
675,0.0044359060495962055,0.0,84,0.1,4
676,0.38692314057895366,0.0,84,1.0,1
677,0.31752122648056413,0.0,84,1.0,2
678,0.2891974791473963,0.0,84,1.0,3
679,0.3319753797582674,0.0,84,1.0,4
680,0.004227948648864187,0.0,85,0.1,1
681,0.003149744329749106,0.0,85,0.1,2
682,0.002907436861332581,0.0,85,0.1,3
683,0.0044359060495962055,0.0,85,0.1,4
684,0.38692314057895366,0.0,85,1.0,1
685,0.31752122648056413,0.0,85,1.0,2
686,0.2891974791473963,0.0,85,1.0,3
687,0.3319753797582674,0.0,85,1.0,4
688,0.004227948648864187,0.0,86,0.1,1
689,0.003149744329749106,0.0,86,0.1,2
690,0.002907436861332581,0.0,86,0.1,3
691,0.0044359060495962055,0.0,86,0.1,4
692,0.38692314057895366,0.0,86,1.0,1
693,0.31752122648056413,0.0,86,1.0,2
694,0.2891974791473963,0.0,86,1.0,3
695,0.3319753797582674,0.0,86,1.0,4
696,0.004227948648864187,0.0,87,0.1,1
697,0.003149744329749106,0.0,87,0.1,2
698,0.002907436861332581,0.0,87,0.1,3
699,0.0044359060495962055,0.0,87,0.1,4
700,0.38692314057895366,0.0,87,1.0,1
701,0.31752122648056413,0.0,87,1.0,2
702,0.2891974791473963,0.0,87,1.0,3
703,0.3319753797582674,0.0,87,1.0,4
704,0.004227948648864187,0.0,88,0.1,1
705,0.003149744329749106,0.0,88,0.1,2
706,0.002907436861332581,0.0,88,0.1,3
707,0.0044359060495962055,0.0,88,0.1,4
708,0.38692314057895366,0.0,88,1.0,1
709,0.31752122648056413,0.0,88,1.0,2
710,0.2891974791473963,0.0,88,1.0,3
711,0.3319753797582674,0.0,88,1.0,4
712,0.004227948648864187,0.0,89,0.1,1
713,0.003149744329749106,0.0,89,0.1,2
714,0.002907436861332581,0.0,89,0.1,3
715,0.0044359060495962055,0.0,89,0.1,4
716,0.38692314057895366,0.0,89,1.0,1
717,0.31752122648056413,0.0,89,1.0,2
718,0.2891974791473963,0.0,89,1.0,3
719,0.3319753797582674,0.0,89,1.0,4
720,0.004227948648864187,0.0,90,0.1,1
721,0.003149744329749106,0.0,90,0.1,2
722,0.002907436861332581,0.0,90,0.1,3
723,0.0044359060495962055,0.0,90,0.1,4
724,0.38692314057895366,0.0,90,1.0,1
725,0.31752122648056413,0.0,90,1.0,2
726,0.2891974791473963,0.0,90,1.0,3
727,0.3319753797582674,0.0,90,1.0,4
728,0.004227948648864187,0.0,91,0.1,1
729,0.003149744329749106,0.0,91,0.1,2
730,0.002907436861332581,0.0,91,0.1,3
731,0.0044359060495962055,0.0,91,0.1,4
732,0.38692314057895366,0.0,91,1.0,1
733,0.31752122648056413,0.0,91,1.0,2
734,0.2891974791473963,0.0,91,1.0,3
735,0.3319753797582674,0.0,91,1.0,4
736,0.004227948648864187,0.0,92,0.1,1
737,0.003149744329749106,0.0,92,0.1,2
738,0.002907436861332581,0.0,92,0.1,3
739,0.0044359060495962055,0.0,92,0.1,4
740,0.38692314057895366,0.0,92,1.0,1
741,0.31752122648056413,0.0,92,1.0,2
742,0.2891974791473963,0.0,92,1.0,3
743,0.3319753797582674,0.0,92,1.0,4
744,0.004227948648864187,0.0,93,0.1,1
745,0.003149744329749106,0.0,93,0.1,2
746,0.002907436861332581,0.0,93,0.1,3
747,0.0044359060495962055,0.0,93,0.1,4
748,0.38692314057895366,0.0,93,1.0,1
749,0.31752122648056413,0.0,93,1.0,2
750,0.2891974791473963,0.0,93,1.0,3
751,0.3319753797582674,0.0,93,1.0,4
752,0.004227948648864187,0.0,94,0.1,1
753,0.003149744329749106,0.0,94,0.1,2
754,0.002907436861332581,0.0,94,0.1,3
755,0.0044359060495962055,0.0,94,0.1,4
756,0.38692314057895366,0.0,94,1.0,1
757,0.31752122648056413,0.0,94,1.0,2
758,0.2891974791473963,0.0,94,1.0,3
759,0.3319753797582674,0.0,94,1.0,4
760,0.004227948648864187,0.0,95,0.1,1
761,0.003149744329749106,0.0,95,0.1,2
762,0.002907436861332581,0.0,95,0.1,3
763,0.0044359060495962055,0.0,95,0.1,4
764,0.38692314057895366,0.0,95,1.0,1
765,0.31752122648056413,0.0,95,1.0,2
766,0.2891974791473963,0.0,95,1.0,3
767,0.3319753797582674,0.0,95,1.0,4
768,0.004227948648864187,0.0,96,0.1,1
769,0.003149744329749106,0.0,96,0.1,2
770,0.002907436861332581,0.0,96,0.1,3
771,0.0044359060495962055,0.0,96,0.1,4
772,0.38692314057895366,0.0,96,1.0,1
773,0.31752122648056413,0.0,96,1.0,2
774,0.2891974791473963,0.0,96,1.0,3
775,0.3319753797582674,0.0,96,1.0,4
776,0.004227948648864187,0.0,97,0.1,1
777,0.003149744329749106,0.0,97,0.1,2
778,0.002907436861332581,0.0,97,0.1,3
779,0.0044359060495962055,0.0,97,0.1,4
780,0.38692314057895366,0.0,97,1.0,1
781,0.31752122648056413,0.0,97,1.0,2
782,0.2891974791473963,0.0,97,1.0,3
783,0.3319753797582674,0.0,97,1.0,4
784,0.004227948648864187,0.0,98,0.1,1
785,0.003149744329749106,0.0,98,0.1,2
786,0.002907436861332581,0.0,98,0.1,3
787,0.0044359060495962055,0.0,98,0.1,4
788,0.38692314057895366,0.0,98,1.0,1
789,0.31752122648056413,0.0,98,1.0,2
790,0.2891974791473963,0.0,98,1.0,3
791,0.3319753797582674,0.0,98,1.0,4
792,0.004227948648864187,0.0,99,0.1,1
793,0.003149744329749106,0.0,99,0.1,2
794,0.002907436861332581,0.0,99,0.1,3
795,0.0044359060495962055,0.0,99,0.1,4
796,0.38692314057895366,0.0,99,1.0,1
797,0.31752122648056413,0.0,99,1.0,2
798,0.2891974791473963,0.0,99,1.0,3
799,0.3319753797582674,0.0,99,1.0,4
800,0.003085464665816523,0.25,0,0.1,1
801,0.002351364514980997,0.25,0,0.1,2
802,0.0021289691220569076,0.25,0,0.1,3
803,0.0027178495460082885,0.25,0,0.1,4
804,0.31220260639374225,0.25,0,1.0,1
805,0.2557481715087512,0.25,0,1.0,2
806,0.23122091937348244,0.25,0,1.0,3
807,0.24959235597338303,0.25,0,1.0,4
808,0.002364060258637897,0.25,1,0.1,1
809,0.0016735582349603761,0.25,1,0.1,2
810,0.0017083657762203969,0.25,1,0.1,3
811,0.002109325056555811,0.25,1,0.1,4
812,0.22843836127141576,0.25,1,1.0,1
813,0.17264515761272506,0.25,1,1.0,2
814,0.1728344525342715,0.25,1,1.0,3
815,0.18498719658712837,0.25,1,1.0,4
816,0.0023430319720660966,0.25,2,0.1,1
817,0.0016977989466238352,0.25,2,0.1,2
818,0.0014908141173348224,0.25,2,0.1,3
819,0.0021125878339844917,0.25,2,0.1,4
820,0.22433657978625796,0.25,2,1.0,1
821,0.17540066696648596,0.25,2,1.0,2
822,0.1576827515656329,0.25,2,1.0,3
823,0.1850948319854835,0.25,2,1.0,4
824,0.002693691948672687,0.25,3,0.1,1
825,0.00201857184861174,0.25,3,0.1,2
826,0.001929004295404449,0.25,3,0.1,3
827,0.002544530862824246,0.25,3,0.1,4
828,0.27994510845913745,0.25,3,1.0,1
829,0.22535391143152733,0.25,3,1.0,2
830,0.21196278164184706,0.25,3,1.0,3
831,0.2343061144728189,0.25,3,1.0,4
832,0.0026978328792850934,0.25,4,0.1,1
833,0.00194875083496681,0.25,4,0.1,2
834,0.0018996264319939282,0.25,4,0.1,3
835,0.002436309590725827,0.25,4,0.1,4
836,0.2714632504016308,0.25,4,1.0,1
837,0.21689360166970528,0.25,4,1.0,2
838,0.20778668219373297,0.25,4,1.0,3
839,0.2254271505417096,0.25,4,1.0,4
840,0.0023434394146806467,0.25,5,0.1,1
841,0.0018099589925544904,0.25,5,0.1,2
842,0.0016869872116403034,0.25,5,0.1,3
843,0.0021411129990189792,0.25,5,0.1,4
844,0.2298325841702408,0.25,5,1.0,1
845,0.18787078275955,0.25,5,1.0,2
846,0.1773284915390495,0.25,5,1.0,3
847,0.19208766377414843,0.25,5,1.0,4
848,0.0027656370044648604,0.25,6,0.1,1
849,0.002054231400576839,0.25,6,0.1,2
850,0.0017913207117715574,0.25,6,0.1,3
851,0.0025326590139318483,0.25,6,0.1,4
852,0.2546366513282036,0.25,6,1.0,1
853,0.20604339919890902,0.25,6,1.0,2
854,0.1859642318821505,0.25,6,1.0,3
855,0.21125062129849237,0.25,6,1.0,4
856,0.0027281321764043368,0.25,7,0.1,1
857,0.002084972113084782,0.25,7,0.1,2
858,0.0019249549767202181,0.25,7,0.1,3
859,0.002422361453978894,0.25,7,0.1,4
860,0.2771502005884485,0.25,7,1.0,1
861,0.22685003820818117,0.25,7,1.0,2
862,0.20895929574802213,0.25,7,1.0,3
863,0.22229198731647148,0.25,7,1.0,4
864,0.001977098997330805,0.25,8,0.1,1
865,0.0014852455069551199,0.25,8,0.1,2
866,0.0014210083141128274,0.25,8,0.1,3
867,0.0017791578839378985,0.25,8,0.1,4
868,0.20008338192371877,0.25,8,1.0,1
869,0.16106084796557396,0.25,8,1.0,2
870,0.14966631723117294,0.25,8,1.0,3
871,0.1667723260813725,0.25,8,1.0,4
872,0.002922920853736806,0.25,9,0.1,1
873,0.0022361182034610835,0.25,9,0.1,2
874,0.0021146413681980766,0.25,9,0.1,3
875,0.002610939738278084,0.25,9,0.1,4
876,0.3153481926601701,0.25,9,1.0,1
877,0.26378110703221247,0.25,9,1.0,2
878,0.24326811393501213,0.25,9,1.0,3
879,0.25152350471615037,0.25,9,1.0,4
880,0.0017734985196274505,0.25,10,0.1,1
881,0.0012829611884813963,0.25,10,0.1,2
882,0.0012899382902265485,0.25,10,0.1,3
883,0.0014729458594562317,0.25,10,0.1,4
884,0.17852630945588477,0.25,10,1.0,1
885,0.14163013402704805,0.25,10,1.0,2
886,0.13963605873526438,0.25,10,1.0,3
887,0.14155915973241662,0.25,10,1.0,4
888,0.0023689896452274983,0.25,11,0.1,1
889,0.00178429499612235,0.25,11,0.1,2
890,0.0015648601111122248,0.25,11,0.1,3
891,0.0022330591072767803,0.25,11,0.1,4
892,0.22587368845729316,0.25,11,1.0,1
893,0.1810506349946317,0.25,11,1.0,2
894,0.1645764566200278,0.25,11,1.0,3
895,0.19191789067764198,0.25,11,1.0,4
896,0.002965698310333102,0.25,12,0.1,1
897,0.002156273748622109,0.25,12,0.1,2
898,0.001899106692608829,0.25,12,0.1,3
899,0.002604103441605332,0.25,12,0.1,4
900,0.2862956557503873,0.25,12,1.0,1
901,0.22555262801063558,0.25,12,1.0,2
902,0.20294717309012847,0.25,12,1.0,3
903,0.2276118952822319,0.25,12,1.0,4
904,0.00330671586431755,0.25,13,0.1,1
905,0.0024607994882143297,0.25,13,0.1,2
906,0.002511120517273528,0.25,13,0.1,3
907,0.0029612711619861898,0.25,13,0.1,4
908,0.33280818513725047,0.25,13,1.0,1
909,0.27115522751111565,0.25,13,1.0,2
910,0.26338280787071944,0.25,13,1.0,3
911,0.26438701536048637,0.25,13,1.0,4
912,0.003481254916760608,0.25,14,0.1,1
913,0.002440247385177688,0.25,14,0.1,2
914,0.0021685661511771648,0.25,14,0.1,3
915,0.00303597425230695,0.25,14,0.1,4
916,0.33042506200201827,0.25,14,1.0,1
917,0.25490307343904833,0.25,14,1.0,2
918,0.23434373932921812,0.25,14,1.0,3
919,0.25600705613341734,0.25,14,1.0,4
920,0.002733822568407228,0.25,15,0.1,1
921,0.001953136598418455,0.25,15,0.1,2
922,0.0019045305285852673,0.25,15,0.1,3
923,0.00228742212282107,0.25,15,0.1,4
924,0.2881608440414093,0.25,15,1.0,1
925,0.22475272841161392,0.25,15,1.0,2
926,0.21580545471880339,0.25,15,1.0,3
927,0.2256496082803876,0.25,15,1.0,4
928,0.0025296354886414837,0.25,16,0.1,1
929,0.0018690953993275583,0.25,16,0.1,2
930,0.0017601946057567916,0.25,16,0.1,3
931,0.0022104827681275196,0.25,16,0.1,4
932,0.24573011482182072,0.25,16,1.0,1
933,0.19789891902591228,0.25,16,1.0,2
934,0.18471841934721997,0.25,16,1.0,3
935,0.20029433978890232,0.25,16,1.0,4
936,0.0020574018089220825,0.25,17,0.1,1
937,0.0014446983296626803,0.25,17,0.1,2
938,0.0013876140772093593,0.25,17,0.1,3
939,0.001786269575774213,0.25,17,0.1,4
940,0.2021620045187379,0.25,17,1.0,1
941,0.15438014684931411,0.25,17,1.0,2
942,0.14722913373246937,0.25,17,1.0,3
943,0.16295316804456483,0.25,17,1.0,4
944,0.0028246856075167803,0.25,18,0.1,1
945,0.002042669084895213,0.25,18,0.1,2
946,0.0019877515782541974,0.25,18,0.1,3
947,0.0026052409199452953,0.25,18,0.1,4
948,0.28104758637397237,0.25,18,1.0,1
949,0.22500583679840458,0.25,18,1.0,2
950,0.21483962476762042,0.25,18,1.0,3
951,0.23344590410061183,0.25,18,1.0,4
952,0.002485218973331711,0.25,19,0.1,1
953,0.0017916038793992992,0.25,19,0.1,2
954,0.0016103993906571856,0.25,19,0.1,3
955,0.0021742723044892998,0.25,19,0.1,4
956,0.2370230841128401,0.25,19,1.0,1
957,0.18537022281958088,0.25,19,1.0,2
958,0.1702495523473133,0.25,19,1.0,3
959,0.19135597748970312,0.25,19,1.0,4
960,0.002728788810352878,0.25,20,0.1,1
961,0.0019069282917590982,0.25,20,0.1,2
962,0.0017237240726029751,0.25,20,0.1,3
963,0.0023071786400787886,0.25,20,0.1,4
964,0.2738304566663074,0.25,20,1.0,1
965,0.21092953633099149,0.25,20,1.0,2
966,0.19455200070925632,0.25,20,1.0,3
967,0.21903612809431827,0.25,20,1.0,4
968,0.0022985771084532633,0.25,21,0.1,1
969,0.0016746094451503962,0.25,21,0.1,2
970,0.0014836146096583458,0.25,21,0.1,3
971,0.0020657164812210027,0.25,21,0.1,4
972,0.2273855856133731,0.25,21,1.0,1
973,0.17845841374642196,0.25,21,1.0,2
974,0.16165379952650868,0.25,21,1.0,3
975,0.18561863698258385,0.25,21,1.0,4
976,0.0024786400473782513,0.25,22,0.1,1
977,0.0018092190120879356,0.25,22,0.1,2
978,0.00154784272016191,0.25,22,0.1,3
979,0.0022806959724075426,0.25,22,0.1,4
980,0.22566269368113867,0.25,22,1.0,1
981,0.17798488158042866,0.25,22,1.0,2
982,0.15912073855655284,0.25,22,1.0,3
983,0.1904903354499048,0.25,22,1.0,4
984,0.002634722294731752,0.25,23,0.1,1
985,0.001845361094494298,0.25,23,0.1,2
986,0.0017359541924308747,0.25,23,0.1,3
987,0.0023284992275982574,0.25,23,0.1,4
988,0.24965965289135889,0.25,23,1.0,1
989,0.1890409757199773,0.25,23,1.0,2
990,0.17903669692283142,0.25,23,1.0,3
991,0.20156358286530462,0.25,23,1.0,4
992,0.002516423802319201,0.25,24,0.1,1
993,0.0018739019819429964,0.25,24,0.1,2
994,0.0016518621049272375,0.25,24,0.1,3
995,0.0023040714855335764,0.25,24,0.1,4
996,0.23553659444685388,0.25,24,1.0,1
997,0.1866265787357827,0.25,24,1.0,2
998,0.17060342510087984,0.25,24,1.0,3
999,0.19820869282507214,0.25,24,1.0,4
1000,0.0028321625889591168,0.25,25,0.1,1
1001,0.001995149501518495,0.25,25,0.1,2
1002,0.0018087274188324926,0.25,25,0.1,3
1003,0.002526876900817321,0.25,25,0.1,4
1004,0.2744501554637587,0.25,25,1.0,1
1005,0.21019193197089017,0.25,25,1.0,2
1006,0.19361769327502495,0.25,25,1.0,3
1007,0.2202279778788201,0.25,25,1.0,4
1008,0.002382985175210524,0.25,26,0.1,1
1009,0.0017606194820114981,0.25,26,0.1,2
1010,0.001556443577597863,0.25,26,0.1,3
1011,0.002079524077895911,0.25,26,0.1,4
1012,0.2350516307357414,0.25,26,1.0,1
1013,0.18699909028051667,0.25,26,1.0,2
1014,0.1702244535482264,0.25,26,1.0,3
1015,0.1903146142622818,0.25,26,1.0,4
1016,0.002765677846196385,0.25,27,0.1,1
1017,0.0021790174317009234,0.25,27,0.1,2
1018,0.0018671796908729318,0.25,27,0.1,3
1019,0.002477055417147156,0.25,27,0.1,4
1020,0.2560821175819411,0.25,27,1.0,1
1021,0.2173906323333328,0.25,27,1.0,2
1022,0.19622130648227343,0.25,27,1.0,3
1023,0.20915258615918297,0.25,27,1.0,4
1024,0.002210020493027383,0.25,28,0.1,1
1025,0.0015928704625787563,0.25,28,0.1,2
1026,0.0013373054602579607,0.25,28,0.1,3
1027,0.0018931140788325251,0.25,28,0.1,4
1028,0.21266205355844073,0.25,28,1.0,1
1029,0.1632474426156938,0.25,28,1.0,2
1030,0.14348600796150873,0.25,28,1.0,3
1031,0.16959650443757468,0.25,28,1.0,4
1032,0.0030633574179921297,0.25,29,0.1,1
1033,0.002204976693573349,0.25,29,0.1,2
1034,0.002085878183903156,0.25,29,0.1,3
1035,0.002856267630682474,0.25,29,0.1,4
1036,0.3066872822041148,0.25,29,1.0,1
1037,0.2427776020874402,0.25,29,1.0,2
1038,0.22987181175519034,0.25,29,1.0,3
1039,0.25362924380365914,0.25,29,1.0,4
1040,0.0020152327944645346,0.25,30,0.1,1
1041,0.0015445716258936926,0.25,30,0.1,2
1042,0.0014126377964037845,0.25,30,0.1,3
1043,0.0017413972851780812,0.25,30,0.1,4
1044,0.2081008747967531,0.25,30,1.0,1
1045,0.1675312108218621,0.25,30,1.0,2
1046,0.15371945202212917,0.25,30,1.0,3
1047,0.1676163423710424,0.25,30,1.0,4
1048,0.003524751321228377,0.25,31,0.1,1
1049,0.0025394214700961565,0.25,31,0.1,2
1050,0.002376751545139631,0.25,31,0.1,3
1051,0.0031084139598673843,0.25,31,0.1,4
1052,0.3412478730250676,0.25,31,1.0,1
1053,0.2722830544242298,0.25,31,1.0,2
1054,0.2552984096992489,0.25,31,1.0,3
1055,0.2712517312537708,0.25,31,1.0,4
1056,0.0021394949604102986,0.25,32,0.1,1
1057,0.001579249864315166,0.25,32,0.1,2
1058,0.0015557705726795823,0.25,32,0.1,3
1059,0.001913906371210139,0.25,32,0.1,4
1060,0.2141503139410659,0.25,32,1.0,1
1061,0.1689185284589309,0.25,32,1.0,2
1062,0.16516731800704904,0.25,32,1.0,3
1063,0.17371860740416611,0.25,32,1.0,4
1064,0.0022555095300301614,0.25,33,0.1,1
1065,0.001733327786217119,0.25,33,0.1,2
1066,0.0014983624243962157,0.25,33,0.1,3
1067,0.00205681195174634,0.25,33,0.1,4
1068,0.2273590161559281,0.25,33,1.0,1
1069,0.1886832058185784,0.25,33,1.0,2
1070,0.16603704754677415,0.25,33,1.0,3
1071,0.18684207584815038,0.25,33,1.0,4
1072,0.001931132909725769,0.25,34,0.1,1
1073,0.0013938417011486043,0.25,34,0.1,2
1074,0.001215380695894698,0.25,34,0.1,3
1075,0.001709383433602163,0.25,34,0.1,4
1076,0.18865627545697286,0.25,34,1.0,1
1077,0.14326311073457731,0.25,34,1.0,2
1078,0.12602348706553324,0.25,34,1.0,3
1079,0.14798151309871344,0.25,34,1.0,4
1080,0.002566001220043315,0.25,35,0.1,1
1081,0.0018952072700774009,0.25,35,0.1,2
1082,0.0017218936736576873,0.25,35,0.1,3
1083,0.0023787729724258355,0.25,35,0.1,4
1084,0.24498351144399247,0.25,35,1.0,1
1085,0.1942029331610935,0.25,35,1.0,2
1086,0.181984866792087,0.25,35,1.0,3
1087,0.2041486867742126,0.25,35,1.0,4
1088,0.002350799639933114,0.25,36,0.1,1
1089,0.0018558432699205957,0.25,36,0.1,2
1090,0.0017818670672944056,0.25,36,0.1,3
1091,0.002176584939348025,0.25,36,0.1,4
1092,0.22510073417622162,0.25,36,1.0,1
1093,0.19177324870070656,0.25,36,1.0,2
1094,0.18537518112432677,0.25,36,1.0,3
1095,0.19291827200295142,0.25,36,1.0,4
1096,0.002140310585468652,0.25,37,0.1,1
1097,0.0015350070915829891,0.25,37,0.1,2
1098,0.001519073276954365,0.25,37,0.1,3
1099,0.001956820711050078,0.25,37,0.1,4
1100,0.20820488711594562,0.25,37,1.0,1
1101,0.16431952788476245,0.25,37,1.0,2
1102,0.1617342268626391,0.25,37,1.0,3
1103,0.17572511424421133,0.25,37,1.0,4
1104,0.0024574070072759593,0.25,38,0.1,1
1105,0.0018191698145853877,0.25,38,0.1,2
1106,0.0017512036036817086,0.25,38,0.1,3
1107,0.002141233144620891,0.25,38,0.1,4
1108,0.2570218847136074,0.25,38,1.0,1
1109,0.2072043389804478,0.25,38,1.0,2
1110,0.19653880360749476,0.25,38,1.0,3
1111,0.20580598583156906,0.25,38,1.0,4
1112,0.0026361295079984706,0.25,39,0.1,1
1113,0.0019647040907925795,0.25,39,0.1,2
1114,0.001881029655161237,0.25,39,0.1,3
1115,0.0022559188587498724,0.25,39,0.1,4
1116,0.2715131414485737,0.25,39,1.0,1
1117,0.2234840836031124,0.25,39,1.0,2
1118,0.21205184742813557,0.25,39,1.0,3
1119,0.2128278632142191,0.25,39,1.0,4
1120,0.00218565536577172,0.25,40,0.1,1
1121,0.0015544380972995556,0.25,40,0.1,2
1122,0.00139623602695043,0.25,40,0.1,3
1123,0.0019397351376202465,0.25,40,0.1,4
1124,0.2131612416265034,0.25,40,1.0,1
1125,0.16612132698751503,0.25,40,1.0,2
1126,0.1529660198413449,0.25,40,1.0,3
1127,0.17641065972060943,0.25,40,1.0,4
1128,0.0029725170791567654,0.25,41,0.1,1
1129,0.002089338893767098,0.25,41,0.1,2
1130,0.002079344784028138,0.25,41,0.1,3
1131,0.0026105477795974608,0.25,41,0.1,4
1132,0.302121339911928,0.25,41,1.0,1
1133,0.23525952990645035,0.25,41,1.0,2
1134,0.2243418510745146,0.25,41,1.0,3
1135,0.24209883051427372,0.25,41,1.0,4
1136,0.0022850776605713927,0.25,42,0.1,1
1137,0.0016621176064104543,0.25,42,0.1,2
1138,0.001595084172645568,0.25,42,0.1,3
1139,0.002098359565325225,0.25,42,0.1,4
1140,0.2298877668766377,0.25,42,1.0,1
1141,0.18057438557083624,0.25,42,1.0,2
1142,0.17157419388198078,0.25,42,1.0,3
1143,0.1910478008349923,0.25,42,1.0,4
1144,0.002294960938040512,0.25,43,0.1,1
1145,0.001721088192585693,0.25,43,0.1,2
1146,0.0016303939147132435,0.25,43,0.1,3
1147,0.002109947224550268,0.25,43,0.1,4
1148,0.22548155283465998,0.25,43,1.0,1
1149,0.17811178670059358,0.25,43,1.0,2
1150,0.16913201495811536,0.25,43,1.0,3
1151,0.18432417137523593,0.25,43,1.0,4
1152,0.0020235027517215773,0.25,44,0.1,1
1153,0.0014790449543288578,0.25,44,0.1,2
1154,0.0013838519939539176,0.25,44,0.1,3
1155,0.001627498306943309,0.25,44,0.1,4
1156,0.21329120976668053,0.25,44,1.0,1
1157,0.16692224328036287,0.25,44,1.0,2
1158,0.1527323120672922,0.25,44,1.0,3
1159,0.16516430898623025,0.25,44,1.0,4
1160,0.0018604297113654633,0.25,45,0.1,1
1161,0.0014729616813601784,0.25,45,0.1,2
1162,0.001436380039321311,0.25,45,0.1,3
1163,0.0016632363225932423,0.25,45,0.1,4
1164,0.19682487546701014,0.25,45,1.0,1
1165,0.16579388384028465,0.25,45,1.0,2
1166,0.15712147957140385,0.25,45,1.0,3
1167,0.16477839525276217,0.25,45,1.0,4
1168,0.0027476873933538273,0.25,46,0.1,1
1169,0.0020916597253588035,0.25,46,0.1,2
1170,0.0018373793194952429,0.25,46,0.1,3
1171,0.002520732274491344,0.25,46,0.1,4
1172,0.258177525779038,0.25,46,1.0,1
1173,0.20999597684214294,0.25,46,1.0,2
1174,0.18789873885896585,0.25,46,1.0,3
1175,0.21731611818612784,0.25,46,1.0,4
1176,0.0025234536629844054,0.25,47,0.1,1
1177,0.0018242525850140218,0.25,47,0.1,2
1178,0.0016897478532197363,0.25,47,0.1,3
1179,0.002187418255409135,0.25,47,0.1,4
1180,0.2455045425106267,0.25,47,1.0,1
1181,0.19109184834588144,0.25,47,1.0,2
1182,0.1754852120813754,0.25,47,1.0,3
1183,0.19650413954664891,0.25,47,1.0,4
1184,0.002914339016548244,0.25,48,0.1,1
1185,0.002171859750914683,0.25,48,0.1,2
1186,0.0020456362050640664,0.25,48,0.1,3
1187,0.0026629677248317662,0.25,48,0.1,4
1188,0.296760385917762,0.25,48,1.0,1
1189,0.24183256126010774,0.25,48,1.0,2
1190,0.2265303667646517,0.25,48,1.0,3
1191,0.24408279901039087,0.25,48,1.0,4
1192,0.0025715164867243998,0.25,49,0.1,1
1193,0.0019401510903169633,0.25,49,0.1,2
1194,0.0016619110011790172,0.25,49,0.1,3
1195,0.002320846140878352,0.25,49,0.1,4
